"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.22,0.243,0.199,0.186,0.263,0.196,0.192,0.241,0.206,0.218,0.206,0.218,0.214,0.233,0.312,0.196,0.281
"A Mauricio Macri",0.358,0.322,0.389,0.4,0.349,0.363,0.328,0.384,0.371,0.315,0.346,0.37,0.382,0.359,0.244,0.388,0.104
"A Patricia Bullrich",0.297,0.277,0.316,0.309,0.249,0.326,0.353,0.219,0.312,0.351,0.311,0.242,0.325,0.305,0.184,0.321,0.29
"A Facundo Manes",0.079,0.097,0.062,0.059,0.081,0.078,0.093,0.079,0.071,0.088,0.07,0.105,0.05,0.08,0.147,0.067,0.188
"A Gerardo Morales",0.046,0.061,0.034,0.046,0.058,0.037,0.034,0.077,0.04,0.028,0.067,0.065,0.029,0.023,0.113,0.028,0.137
