"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P16","Nunca lo votaría",0.939,0.868,0.466,0.412
"P16","No sabe",0.024,0.022,0.088,0.357
"P17","La votaría",0.033,0.055,0.466,0.2
"P17","Puede que la vote",0.008,0.043,0.109,0.067
"P17","Nunca la votaría",0.949,0.888,0.377,0.435
"P17","No sabe",0.01,0.014,0.048,0.298
"P18","Lo votaría",0.287,0.165,0.066,0.069
"P18","Puede que lo vote",0.419,0.41,0.099,0.166
"P18","Nunca lo votaría",0.251,0.348,0.78,0.188
"P18","No sabe",0.043,0.077,0.055,0.577
"P19","Lo votaría",0.2,0.086,0.04,0.044
"P19","Puede que lo vote",0.367,0.43,0.115,0.082
"P19","Nunca lo votaría",0.353,0.353,0.727,0.119
"P19","No sabe",0.08,0.131,0.118,0.755
"P21","Lo votaría",0.34,0.289,0.132,0.129
"P21","Puede que lo vote",0.231,0.329,0.077,0.126
"P21","Nunca lo votaría",0.374,0.325,0.748,0.164
"P21","No sabe",0.055,0.057,0.043,0.581
"P22","La votaría",0.269,0.145,0.044,0.044
"P22","Puede que la vote",0.366,0.378,0.072,0.125
"P22","Nunca la votaría",0.274,0.376,0.818,0.168
"P22","No sabe",0.091,0.101,0.066,0.663
"P23","Lo votaría",0.032,0.023,0.122,0.051
"P23","Puede que lo vote",0.043,0.127,0.3,0.072
"P23","Nunca lo votaría",0.889,0.808,0.508,0.376
"P23","No sabe",0.036,0.042,0.07,0.501
"P24","Lo votaría",0.094,0.045,0.03,0.03
"P24","Puede que lo vote",0.252,0.261,0.078,0.079
"P24","Nunca lo votaría",0.564,0.564,0.776,0.224
"P24","No sabe",0.09,0.13,0.116,0.667
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.512,0.284,0.05,0.131
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.133,0.199,0.069,0.12
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.01,0.024,0.081,0.084
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.019,0.042,0.503,0.193
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.217,0.317,0.143,0.171
"P25","Otros candidatos",0.109,0.134,0.154,0.301
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.025,0.064,0.566,0.25
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.619,0.397,0.069,0.17
"P29","Javier Milei – José Luis Espert por los liberales",0.254,0.372,0.162,0.203
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.005,0.02,0.043,0.02
"P29","Otro candidato",0.097,0.147,0.16,0.357
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.463,0.338,0.112,0.189
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.045,0.073,0.375,0.196
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.309,0.381,0.18,0.204
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.009,0.019,0.067,0.03
"P31","Otro candidato",0.174,0.189,0.266,0.381
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.035,0.072,0.459,0.169
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.749,0.429,0.056,0.146
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.174,0.353,0.161,0.235
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.004,0.01,0.061,0.035
"P33","Otro candidato",0.038,0.136,0.263,0.415
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.129,0.156,0.368,0.144
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.379,0.283,0.185,0.186
"P35","Javier Milei – José Luis Espert por los liberales",0.321,0.388,0.162,0.204
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.004,0.01,0.06,0.043
"P35","Otro candidato",0.167,0.163,0.225,0.423
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.244,0.195,0.347,0.213
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.251,0.233,0.309,0.201
"P37","Javier Milei – José Luis Espert por los liberales",0.326,0.39,0.159,0.175
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.003,0.012,0.044,0.029
"P37","Otro candidato",0.176,0.17,0.141,0.382
"P38","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.043,0.086,0.59,0.269
"P38","Mauricio Macri presidente – María Eugenia Vidal vice",0.802,0.606,0.118,0.238
"P38","No sabe",0.155,0.308,0.292,0.493
"P39","Alberto Fernández presidente – Daniel Scioli vice",0.023,0.052,0.489,0.207
"P39","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.708,0.55,0.131,0.253
"P39","No sabe",0.269,0.398,0.38,0.54
"P40","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.03,0.061,0.537,0.133
"P40","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.897,0.706,0.08,0.236
"P40","No sabe",0.073,0.233,0.383,0.631
"P41","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.021,0.069,0.618,0.244
"P41","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.741,0.59,0.127,0.248
"P41","No sabe",0.238,0.341,0.255,0.508
"P42","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.024,0.068,0.556,0.192
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.723,0.568,0.115,0.251
"P42","No sabe",0.253,0.364,0.329,0.557
"P43","Muy buena",0.013,0.016,0.108,0.023
"P43","Buena",0.047,0.068,0.236,0.137
"P43","Ni buena ni mala",0.023,0.069,0.257,0.196
"P43","Mala",0.086,0.114,0.164,0.138
"P43","Muy mala",0.822,0.724,0.226,0.445
"P43","No sabe",0.009,0.009,0.009,0.061
"P44","Muy de acuerdo",0.106,0.083,0.258,0.064
"P44","De acuerdo",0.119,0.16,0.23,0.122
"P44","Ni de acuerdo ni en desacuerdo",0.297,0.297,0.278,0.362
"P44","En desacuerdo",0.181,0.173,0.099,0.073
"P44","Muy en desacuerdo",0.246,0.216,0.088,0.145
"P44","No sabe",0.051,0.071,0.047,0.234
"P45","Muy de acuerdo",0.035,0.048,0.259,0.097
"P45","De acuerdo",0.049,0.09,0.256,0.129
"P45","Ni de acuerdo ni en desacuerdo",0.277,0.283,0.256,0.307
"P45","En desacuerdo",0.193,0.201,0.095,0.122
"P45","Muy en desacuerdo",0.424,0.33,0.113,0.159
"P45","No sabe",0.022,0.048,0.021,0.186
"P46","Si",0.061,0.078,0.463,0.208
"P46","No",0.769,0.67,0.279,0.32
"P46","No sabe",0.17,0.252,0.258,0.472
"P47","Muy buena",0.019,0.028,0.145,0.07
"P47","Buena",0.064,0.101,0.248,0.123
"P47","Ni buena ni mala",0.047,0.071,0.239,0.265
"P47","Mala",0.099,0.135,0.155,0.124
"P47","Muy mala",0.766,0.656,0.212,0.368
"P47","No sabe",0.005,0.009,0.001,0.05
"P48","Muy buena",0.013,0.029,0.445,0.132
"P48","Buena",0.017,0.022,0.124,0.069
"P48","Ni buena ni mala",0.007,0.041,0.095,0.148
"P48","Mala",0.049,0.074,0.087,0.094
"P48","Muy mala",0.912,0.824,0.244,0.494
"P48","No sabe",0.002,0.01,0.005,0.063
"P49","Muy buena",0.365,0.122,0.069,0.046
"P49","Buena",0.323,0.298,0.041,0.1
"P49","Ni buena ni mala",0.152,0.285,0.083,0.287
"P49","Mala",0.059,0.145,0.206,0.241
"P49","Muy mala",0.094,0.143,0.59,0.226
"P49","No sabe",0.007,0.007,0.011,0.1
"P50","Muy buena",0.27,0.157,0.046,0.075
"P50","Buena",0.338,0.312,0.079,0.152
"P50","Ni buena ni mala",0.229,0.3,0.164,0.358
"P50","Mala",0.089,0.102,0.222,0.083
"P50","Muy mala",0.064,0.104,0.457,0.12
"P50","No sabe",0.01,0.025,0.032,0.212
"P51","Muy buena",0.044,0.023,0.13,0.069
"P51","Buena",0.041,0.075,0.258,0.136
"P51","Ni buena ni mala",0.079,0.149,0.287,0.252
"P51","Mala",0.158,0.202,0.13,0.132
"P51","Muy mala",0.668,0.525,0.183,0.257
"P51","No sabe",0.01,0.026,0.012,0.154
"P52","Muy buena",0.735,0.19,0.039,0.029
"P52","Buena",0.171,0.445,0.051,0.129
"P52","Ni buena ni mala",0.028,0.233,0.144,0.439
"P52","Mala",0.017,0.055,0.18,0.098
"P52","Muy mala",0.045,0.055,0.568,0.065
"P52","No sabe",0.004,0.022,0.018,0.24
"P53","Muy buena",0.254,0.257,0.113,0.118
"P53","Buena",0.202,0.234,0.058,0.118
"P53","Ni buena ni mala",0.333,0.257,0.126,0.309
"P53","Mala",0.104,0.126,0.154,0.092
"P53","Muy mala",0.094,0.095,0.522,0.112
"P53","No sabe",0.013,0.031,0.027,0.251
"P54","Muy buena",0.37,0.215,0.038,0.111
"P54","Buena",0.321,0.31,0.072,0.172
"P54","Ni buena ni mala",0.185,0.243,0.111,0.318
"P54","Mala",0.061,0.106,0.187,0.111
"P54","Muy mala",0.057,0.108,0.575,0.114
"P54","No sabe",0.006,0.018,0.017,0.174
"P55","Muy buena",0.033,0.032,0.097,0.034
"P55","Buena",0.036,0.057,0.272,0.043
"P55","Ni buena ni mala",0.075,0.143,0.267,0.326
"P55","Mala",0.159,0.217,0.134,0.14
"P55","Muy mala",0.686,0.536,0.216,0.275
"P55","No sabe",0.011,0.015,0.014,0.182
"P56","Muy buena",0.155,0.12,0.056,0.076
"P56","Buena",0.247,0.224,0.104,0.061
"P56","Ni buena ni mala",0.309,0.355,0.347,0.431
"P56","Mala",0.102,0.103,0.175,0.055
"P56","Muy mala",0.137,0.133,0.234,0.061
"P56","No sabe",0.05,0.065,0.084,0.316
"P57","Muy buena",0.097,0.069,0.022,0.051
"P57","Buena",0.218,0.198,0.046,0.083
"P57","Ni buena ni mala",0.372,0.399,0.264,0.331
"P57","Mala",0.114,0.117,0.176,0.063
"P57","Muy mala",0.137,0.116,0.413,0.082
"P57","No sabe",0.062,0.101,0.079,0.39
