"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández presidente – Daniel Scioli vice",0.257,0.227,0.285,0.216,0.272,0.26,0.266,0.298,0.242,0.237,0.225,0.229,0.271,0.294,0.578,0.04,0.125
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.38,0.388,0.374,0.325,0.339,0.414,0.495,0.328,0.379,0.433,0.397,0.379,0.314,0.376,0.102,0.668,0.393
"No sabe",0.363,0.385,0.341,0.459,0.389,0.326,0.239,0.374,0.379,0.33,0.378,0.392,0.415,0.33,0.32,0.292,0.482
