"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Tengo trabajo estable",0.368,0.42,0.41,0.328
"P04","Realizo changas o trabajos de vez en cuando",0.206,0.235,0.211,0.261
"P04","No tengo trabajo",0.196,0.195,0.191,0.253
"P04","Soy jubilado o pensionado",0.23,0.15,0.188,0.158
"P05","1",0.307,0.21,0.344,0.281
"P05","2",0.061,0.066,0.069,0.05
"P05","3",0.048,0.047,0.071,0.028
"P05","4",0.059,0.054,0.074,0.044
"P05","5",0.146,0.179,0.207,0.253
"P05","6",0.061,0.067,0.035,0.047
"P05","7",0.069,0.118,0.041,0.065
"P05","8",0.049,0.072,0.035,0.046
"P05","9",0.2,0.187,0.124,0.186
"P06","1",0.388,0.361,0.193,0.294
"P06","2",0.071,0.068,0.038,0.076
"P06","3",0.051,0.072,0.033,0.025
"P06","4",0.043,0.06,0.038,0.06
"P06","5",0.155,0.18,0.195,0.237
"P06","6",0.031,0.032,0.052,0.051
"P06","7",0.028,0.034,0.067,0.025
"P06","8",0.038,0.033,0.072,0.027
"P06","9",0.195,0.16,0.312,0.205
"P07","1",0.459,0.464,0.273,0.392
"P07","2",0.037,0.043,0.029,0.024
"P07","3",0.022,0.039,0.028,0.026
"P07","4",0.015,0.02,0.023,0.016
"P07","5",0.072,0.065,0.107,0.107
"P07","6",0.013,0.018,0.02,0.013
"P07","7",0.02,0.026,0.046,0.017
"P07","8",0.034,0.029,0.044,0.03
"P07","9",0.328,0.296,0.43,0.375
"P09","Del Frente de Todos y el peronismo",0.635,0.553,0.1,0.264
"P09","De Cambiemos",0.159,0.127,0.429,0.105
"P09","De los Liberales libertarios",0.062,0.069,0.254,0.061
"P09","De la Izquierda",0.024,0.038,0.034,0.034
"P09","No sabe",0.12,0.213,0.183,0.536
"P10","A Alberto Fernández",0.219,0.171,0.23,0.241
"P10","A Sergio Massa",0.416,0.134,0.099,0.067
"P10","A algún candidato del peronismo",0.123,0.186,0.226,0.187
"P10","A algún candidato del kirchnerismo",0.242,0.509,0.445,0.505
"P11","A Alberto Fernández",0.18,0.141,0.18,0.156
"P11","A Sergio Massa",0.344,0.085,0.063,0.039
"P11","A algún candidato del peronismo",0.091,0.094,0.2,0.141
"P11","A Cristina Fernández de Kirchner",0.385,0.68,0.557,0.664
"P12","A Horacio Rodriguez Larreta",0.293,0.265,0.205,0.263
"P12","A Mauricio Macri",0.385,0.298,0.361,0.241
"P12","A Patricia Bullrich",0.17,0.234,0.329,0.118
"P12","A Facundo Manes",0.057,0.115,0.072,0.21
"P12","A Gerardo Morales",0.095,0.088,0.033,0.168
"P13","Seguro lo votaria",0.367,0.345,0.225,0.275
"P13","Quizás lo votaría",0.292,0.354,0.294,0.337
"P13","Nunca lo votaría",0.341,0.301,0.481,0.388
"P14","Lo votaría",0.198,0.068,0.326,0.051
"P14","Puede que lo vote",0.071,0.198,0.242,0.093
"P14","Nunca lo votaría",0.678,0.678,0.356,0.456
"P14","No sabe",0.053,0.056,0.076,0.4
"P16","Lo votaría",0.414,0.148,0.039,0.118
"P16","Puede que lo vote",0.227,0.405,0.052,0.098
"P16","Nunca lo votaría",0.292,0.375,0.884,0.346
"P16","No sabe",0.067,0.072,0.025,0.438
"P17","La votaría",0.585,0.51,0.092,0.297
"P17","Puede que la vote",0.107,0.142,0.039,0.054
"P17","Nunca la votaría",0.271,0.317,0.85,0.345
"P17","No sabe",0.037,0.031,0.019,0.304
"P18","Lo votaría",0.147,0.075,0.177,0.054
"P18","Puede que lo vote",0.131,0.218,0.302,0.103
"P18","Nunca lo votaría",0.652,0.638,0.466,0.393
"P18","No sabe",0.07,0.069,0.055,0.45
"P19","Lo votaría",0.099,0.044,0.109,0.042
"P19","Puede que lo vote",0.158,0.223,0.282,0.086
"P19","Nunca lo votaría",0.603,0.576,0.501,0.336
"P19","No sabe",0.14,0.157,0.108,0.536
"P20","La votaría",0.126,0.065,0.366,0.066
