"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.447,0.412,0.425,0.091
"P04","Realizo changas o trabajos de vez en cuando",0.163,0.218,0.191,0.288
"P04","No tengo trabajo",0.131,0.203,0.196,0.315
"P04","Soy jubilado o pensionado",0.259,0.167,0.188,0.306
"P05","1",0.228,0.224,0.34,0.344
"P05","2",0.048,0.072,0.066,0.007
"P05","3",0.029,0.045,0.092,0.047
"P05","4",0.05,0.071,0.075,0.042
"P05","5",0.143,0.205,0.217,0.18
"P05","6",0.079,0.056,0.035,0.058
"P05","7",0.121,0.101,0.042,0.04
"P05","8",0.078,0.067,0.033,0.037
"P05","9",0.224,0.159,0.1,0.245
"P06","1",0.445,0.29,0.159,0.41
"P06","2",0.055,0.076,0.038,0.013
"P06","3",0.058,0.071,0.034,0.006
"P06","4",0.055,0.063,0.036,0.097
"P06","5",0.15,0.184,0.202,0.142
"P06","6",0.027,0.041,0.063,0.026
"P06","7",0.032,0.033,0.081,0.018
"P06","8",0.039,0.038,0.078,0.058
"P06","9",0.139,0.204,0.309,0.23
"P07","1",0.555,0.402,0.263,0.303
"P07","2",0.041,0.028,0.027,0.038
"P07","3",0.021,0.046,0.025,0.004
"P07","4",0.023,0.02,0.024,0.011
"P07","5",0.068,0.073,0.124,0.038
"P07","6",0.013,0.014,0.023,0.065
"P07","7",0.023,0.029,0.051,0.001
"P07","8",0.022,0.025,0.058,0.044
"P07","9",0.234,0.363,0.405,0.496
"P09","Del Frente de Todos y el peronismo",0.731,0.469,0.079,0.12
"P09","De Cambiemos",0.114,0.156,0.461,0.198
"P09","De los Liberales libertarios",0.044,0.083,0.283,0.094
"P09","De la Izquierda",0.027,0.052,0.029,0.099
"P09","No sabe",0.084,0.24,0.148,0.489
"P10","A Alberto Fernández",0.158,0.168,0.19,0.046
"P10","A Sergio Massa",0.157,0.218,0.234,0.571
"P10","A algún candidato del peronismo",0.162,0.164,0.202,0.081
"P10","A algún candidato del kirchnerismo",0.523,0.45,0.374,0.302
"P11","A Alberto Fernández",0.103,0.139,0.081,0.046
"P11","A Sergio Massa",0.107,0.167,0.169,0.287
"P11","A algún candidato del peronismo",0.085,0.104,0.231,0.08
"P11","A Cristina Fernández de Kirchner",0.705,0.59,0.519,0.587
"P12","A Horacio Rodriguez Larreta",0.274,0.252,0.187,0.185
