"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.251,0.237,0.264,0.187,0.261,0.277,0.272,0.288,0.223,0.251,0.219,0.222,0.207,0.295,0.537,0.066,0.116
"Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.318,0.286,0.349,0.223,0.263,0.379,0.486,0.272,0.321,0.361,0.343,0.302,0.319,0.305,0.079,0.603,0.289
"Javier Milei presidente – José Luis Espert vice por los liberales",0.208,0.281,0.137,0.375,0.225,0.128,0.065,0.198,0.231,0.186,0.213,0.257,0.195,0.184,0.092,0.232,0.221
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.034,0.036,0.032,0.057,0.035,0.027,0.01,0.032,0.037,0.032,0.032,0.027,0.038,0.038,0.047,0.004,0.051
"Otro candidato",0.189,0.16,0.218,0.158,0.216,0.189,0.167,0.21,0.188,0.17,0.193,0.192,0.241,0.178,0.245,0.095,0.323
