"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.248,0.261,0.237,0.29,0.279,0.2,0.205,0.37,0.207,0.193,0.232,0.294,0.349,0.231,0.269,0.238,0.392
"Quizás lo votaría",0.302,0.297,0.306,0.332,0.3,0.302,0.278,0.246,0.327,0.32,0.311,0.313,0.273,0.294,0.253,0.306,0.231
"Nunca lo votaría",0.45,0.442,0.457,0.378,0.421,0.498,0.517,0.384,0.466,0.487,0.457,0.393,0.378,0.475,0.478,0.456,0.377
