"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.208,0.165,0.25,0.289,0.204,0.15,0.187,0.348,0.183,0.091,0.172,0.287,0.193,0.203,0.19,0.22,0.225
"A Sergio Massa",0.206,0.239,0.173,0.215,0.191,0.205,0.233,0.209,0.218,0.186,0.198,0.228,0.123,0.214,0.207,0.211,0.316
"A algún candidato del peronismo",0.175,0.191,0.159,0.156,0.189,0.19,0.145,0.174,0.166,0.189,0.169,0.173,0.22,0.175,0.156,0.317,0.19
"A algún candidato del kirchnerismo",0.411,0.405,0.418,0.34,0.416,0.455,0.435,0.269,0.433,0.534,0.461,0.312,0.464,0.408,0.447,0.252,0.269
