"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P10","No sabe",0.149,0.136,0.214,0.466
"P11","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.304,0.251,0.179,0.205
"P11","Juan Pablo Muena por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.268,0.285,0.164,0.09
"P11","Arabella Carreras por Unidos Bariloche",0.099,0.172,0.168,0.082
"P11","Pablo Chamátropulos por Podemos Bariloche",0.004,0,0.07,0.036
"P11","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.087,0.201,0.12,0.073
"P11","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0,0,0.078,0.014
"P11","No sabe",0.238,0.091,0.221,0.5
"P12","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.569,0.178,0.205,0.106
"P12","Juan Pablo Ferrari por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.148,0.312,0.159,0.215
"P12","Arabella Carreras por Unidos Bariloche",0.021,0.164,0.174,0.109
"P12","Pablo Chamátropulos por Podemos Bariloche",0,0,0.06,0.035
"P12","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.075,0.1,0.135,0.038
"P12","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.077,0.155,0.094,0.014
"P12","No sabe",0.11,0.091,0.173,0.483
"P13","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.409,0.262,0.24,0.282
"P13","Juan Pablo Ferrari por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.105,0.369,0.142,0.121
"P13","Arabella Carreras por Unidos Bariloche",0.029,0.159,0.177,0.069
"P13","Pablo Chamátropulos por Podemos Bariloche",0.163,0,0.059,0.048
"P13","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.115,0.106,0.153,0.056
"P13","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.008,0.013,0.065,0.046
"P13","No sabe",0.171,0.091,0.164,0.378
"P14","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.388,0.168,0.189,0.138
"P14","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.301,0.367,0.089,0.131
"P14","Arabella Carreras por Unidos Bariloche",0.013,0.118,0.206,0.082
"P14","Pablo Chamátropulos por Podemos Bariloche",0,0.13,0.06,0.036
"P14","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.132,0.071,0.175,0.15
"P14","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.138,0,0.101,0.063
"P14","No sabe",0.028,0.146,0.18,0.4
"P15","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.502,0.393,0.211,0.118
"P15","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.347,0.285,0.117,0.091
"P15","Arabella Carreras por Unidos Bariloche",0.004,0.087,0.203,0.129
"P15","Pablo Chamátropulos por Podemos Bariloche",0,0,0.072,0.048
"P15","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.046,0.1,0.13,0.189
"P15","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.008,0,0.059,0.014
"P15","No sabe",0.093,0.135,0.208,0.411
"P16","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.377,0.204,0.187,0.205
"P16","Carlos Valeri  por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.212,0.23,0.139,0.038
"P16","Arabella Carreras por Unidos Bariloche",0.029,0.297,0.169,0.134
"P16","Pablo Chamátropulos por Podemos Bariloche",0,0,0.1,0.048
"P16","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.184,0.119,0.121,0.138
"P16","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.008,0.038,0.078,0.027
"P16","No sabe",0.19,0.112,0.206,0.41
"P17","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.428,0.22,0.206,0.092
"P17","Carlos Valeri por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.147,0.281,0.101,0.039
"P17","Arabella Carreras por Unidos Bariloche",0.054,0.143,0.173,0.132
"P17","Pablo Chamátropulos por Podemos Bariloche",0,0,0.088,0.141
"P17","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.059,0.106,0.126,0.061
"P17","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0,0.104,0.074,0.013
"P17","No sabe",0.312,0.146,0.232,0.522
"P18","La votaría",0.571,0.227,0.096,0.048
"P18","Puede que la vote",0.063,0.275,0.166,0.118
"P18","Nunca la votaría",0.192,0.375,0.578,0.138
"P18","No sabe",0.174,0.123,0.16,0.696
"P19","Lo votaría",0.397,0.148,0.16,0.039
"P19","Puede que lo vote",0.114,0.41,0.169,0.108
"P19","Nunca lo votaría",0.326,0.37,0.632,0.172
"P19","No sabe",0.163,0.072,0.039,0.681
"P20","La votaría",0.579,0.236,0.139,0.129
"P20","Puede que la vote",0.033,0.44,0.179,0.157
"P20","Nunca la votaría",0.363,0.252,0.67,0.344
"P20","No sabe",0.025,0.072,0.012,0.37
"P21","Lo votaría",0.435,0.119,0.102,0.067
"P21","Puede que lo vote",0.153,0.478,0.168,0.154
"P21","Nunca lo votaría",0.239,0.349,0.664,0.196
"P21","No sabe",0.173,0.054,0.066,0.583
"P22","Lo votaría",0.717,0.164,0.064,0.105
"P22","Puede que lo vote",0.107,0.562,0.154,0.121
"P22","Nunca lo votaría",0.172,0.217,0.754,0.218
"P22","No sabe",0.004,0.057,0.028,0.556
"P23","Lo votaría",0.703,0.127,0.077,0.185
"P23","Puede que lo vote",0.172,0.57,0.098,0.029
"P23","Nunca lo votaría",0.12,0.262,0.788,0.089
"P23","No sabe",0.005,0.041,0.037,0.697
"P25","Lo votaría",0.666,0.073,0.061,0.108
"P25","Puede que lo vote",0.122,0.493,0.156,0.218
"P25","Nunca lo votaría",0.147,0.381,0.766,0.02
"P25","No sabe",0.065,0.053,0.017,0.654
"P26","Lo votaría",0.598,0.155,0.072,0.036
"P26","Puede que lo vote",0.114,0.415,0.165,0.053
"P26","Nunca lo votaría",0.188,0.349,0.752,0.192
"P26","No sabe",0.1,0.081,0.011,0.719
"P27","Lo votaría",0.723,0.155,0.069,0.025
"P27","Puede que lo vote",0.068,0.428,0.178,0.064
"P27","Nunca lo votaría",0.204,0.371,0.71,0.143
"P27","No sabe",0.005,0.046,0.043,0.768
"P28","Lo votaría",0.683,0.074,0.062,0.013
"P28","Puede que lo vote",0.068,0.53,0.081,0
"P28","Nunca lo votaría",0.245,0.366,0.794,0.218
"P28","No sabe",0.004,0.03,0.063,0.769
"P29","Lo votaría",0.658,0.084,0.06,0.03
"P29","Puede que lo vote",0.034,0.327,0.08,0.043
"P29","Nunca lo votaría",0.303,0.537,0.85,0.327
"P29","No sabe",0.005,0.052,0.01,0.6
"P30","La votaría",0.476,0.236,0.044,0.013
"P30","Puede que la vote",0.245,0.347,0.109,0.044
"P30","Nunca la votaría",0.274,0.401,0.8,0.246
"P30","No sabe",0.005,0.016,0.047,0.697
"P31","Si",0.718,0.297,0.395,0.289
"P31","No",0.282,0.703,0.605,0.711
