"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P10","No sabe",0.025,0.061,0.277,0.378
"P11","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.386,0.043,0.212,0.23
"P11","Juan Pablo Muena por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.031,0.394,0.184,0.107
"P11","Arabella Carreras por Unidos Bariloche",0.136,0.157,0.147,0.142
"P11","Pablo Chamátropulos por Podemos Bariloche",0.006,0.006,0.074,0.028
"P11","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.238,0.234,0.086,0.035
"P11","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.046,0.138,0.031,0.043
"P11","No sabe",0.157,0.028,0.266,0.415
"P12","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.429,0.253,0.238,0.176
"P12","Juan Pablo Ferrari por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.137,0.206,0.195,0.137
"P12","Arabella Carreras por Unidos Bariloche",0.02,0.119,0.164,0.17
"P12","Pablo Chamátropulos por Podemos Bariloche",0,0.006,0.063,0.027
"P12","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.139,0.211,0.101,0.017
"P12","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.235,0.137,0.041,0.043
"P12","No sabe",0.04,0.068,0.198,0.43
"P13","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.321,0.07,0.294,0.224
"P13","Juan Pablo Ferrari por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.166,0.277,0.143,0.137
"P13","Arabella Carreras por Unidos Bariloche",0.062,0.126,0.157,0.13
"P13","Pablo Chamátropulos por Podemos Bariloche",0.031,0.189,0.062,0.04
"P13","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.207,0.227,0.121,0.023
"P13","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.025,0.056,0.049,0.057
"P13","No sabe",0.188,0.055,0.174,0.389
"P14","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.455,0.043,0.216,0.134
"P14","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.199,0.165,0.156,0.177
"P14","Arabella Carreras por Unidos Bariloche",0.011,0.106,0.187,0.126
"P14","Pablo Chamátropulos por Podemos Bariloche",0.105,0.026,0.063,0.027
"P14","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.071,0.281,0.147,0.051
"P14","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.133,0.32,0.036,0.094
"P14","No sabe",0.026,0.059,0.195,0.391
"P15","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.592,0.253,0.227,0.132
"P15","Marcela Gonzalez Abdala por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.168,0.245,0.163,0.094
"P15","Arabella Carreras por Unidos Bariloche",0,0.174,0.162,0.204
"P15","Pablo Chamátropulos por Podemos Bariloche",0,0.006,0.076,0.04
"P15","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.102,0.237,0.106,0.074
"P15","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.056,0.046,0.032,0.043
"P15","No sabe",0.082,0.039,0.234,0.413
"P16","Gastón Vega por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.418,0.074,0.216,0.226
"P16","Carlos Valeri  por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.237,0.165,0.129,0.087
"P16","Arabella Carreras por Unidos Bariloche",0.137,0.129,0.154,0.163
"P16","Pablo Chamátropulos por Podemos Bariloche",0,0.006,0.109,0.04
"P16","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.085,0.433,0.095,0.041
"P16","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.056,0.138,0.038,0.057
"P16","No sabe",0.067,0.055,0.259,0.386
"P17","Carlos Aristegui por Cambia Bariloche con el apoyo de Aníbal Tortoriello",0.427,0.09,0.249,0.104
"P17","Carlos Valeri por Juntos Somos Río Negro con el apoyo de Alberto Weretilneck",0.125,0.196,0.081,0.119
"P17","Arabella Carreras por Unidos Bariloche",0.062,0.106,0.162,0.16
"P17","Pablo Chamátropulos por Podemos Bariloche",0,0.006,0.109,0.057
"P17","Costa Brutten, Vallazza o Galaverna por Vamos con Todos con el apoyo de los hermanos Soria",0.184,0.227,0.074,0.035
"P17","Ramón Chiocconi por Nos Une Río Negro con el apoyo de La Cámpora",0.151,0.137,0.028,0.043
"P17","No sabe",0.051,0.238,0.297,0.482
"P18","La votaría",0.635,0.226,0.107,0.061
"P18","Puede que la vote",0.079,0.302,0.165,0.064
"P18","Nunca la votaría",0.137,0.427,0.539,0.272
"P18","No sabe",0.149,0.045,0.189,0.603
"P19","Lo votaría",0.633,0.043,0.155,0.108
"P19","Puede que lo vote",0.137,0.372,0.158,0.061
"P19","Nunca lo votaría",0.131,0.547,0.621,0.223
"P19","No sabe",0.099,0.038,0.066,0.608
"P20","La votaría",0.647,0.242,0.144,0.174
"P20","Puede que la vote",0.153,0.332,0.154,0.183
"P20","Nunca la votaría",0.126,0.37,0.687,0.335
"P20","No sabe",0.074,0.056,0.015,0.308
"P21","Lo votaría",0.573,0.021,0.131,0.074
"P21","Puede que lo vote",0.179,0.307,0.164,0.177
"P21","Nunca lo votaría",0.206,0.618,0.617,0.214
"P21","No sabe",0.042,0.054,0.088,0.535
"P22","Lo votaría",0.678,0.255,0.065,0.129
"P22","Puede que lo vote",0.148,0.337,0.169,0.144
"P22","Nunca lo votaría",0.131,0.363,0.737,0.21
"P22","No sabe",0.043,0.045,0.029,0.517
"P23","Lo votaría",0.709,0.196,0.094,0.209
"P23","Puede que lo vote",0.054,0.394,0.127,0.036
"P23","Nunca lo votaría",0.194,0.368,0.72,0.227
"P23","No sabe",0.043,0.042,0.059,0.528
"P24","La votaría",0.579,0.259,0.071,0.007
"P24","Puede que la vote",0.202,0.258,0.073,0.017
"P24","Nunca la votaría",0.207,0.45,0.811,0.263
"P24","No sabe",0.012,0.033,0.045,0.713
"P25","Lo votaría",0.565,0.236,0.083,0.051
"P25","Puede que lo vote",0.148,0.414,0.152,0.127
"P25","Nunca lo votaría",0.256,0.305,0.736,0.156
"P25","No sabe",0.031,0.045,0.029,0.666
"P26","Lo votaría",0.579,0.189,0.079,0.027
"P26","Puede que lo vote",0.191,0.43,0.124,0.107
"P26","Nunca lo votaría",0.156,0.354,0.748,0.224
"P26","No sabe",0.074,0.027,0.049,0.642
"P27","Lo votaría",0.696,0.292,0.064,0.017
"P27","Puede que lo vote",0.173,0.421,0.144,0.048
"P27","Nunca lo votaría",0.12,0.281,0.726,0.267
"P27","No sabe",0.011,0.006,0.066,0.668
"P28","Lo votaría",0.658,0.242,0.047,0.017
"P28","Puede que lo vote",0.185,0.459,0.046,0
"P28","Nunca lo votaría",0.095,0.262,0.863,0.202
"P28","No sabe",0.062,0.037,0.044,0.781
"P29","Lo votaría",0.673,0.223,0.034,0.077
"P29","Puede que lo vote",0.141,0.378,0.02,0.075
"P29","Nunca lo votaría",0.144,0.38,0.942,0.212
"P29","No sabe",0.042,0.019,0.004,0.636
"P31","Si",0.519,0.326,0.437,0.344
"P31","No",0.481,0.674,0.563,0.656
