"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P10","Siempre",0.225,0.15,0.219,0.216
"P10","Casi siempre",0.289,0.348,0.311,0.217
"P10","Casi nunca",0.309,0.34,0.294,0.335
"P10","Nunca, pero esta es una excepción",0.177,0.162,0.176,0.232
"P11","Unión por la Patria",0.134,0.181,0.665,0.189
"P11","Juntos por el Cambio",0.773,0.457,0.15,0.089
"P11","En blanco",0.048,0.175,0.11,0.26
"P11","No sabe",0.045,0.187,0.075,0.462
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.125,0.259,0.777,0.234
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.849,0.452,0.119,0.091
"P13","En blanco",0.012,0.11,0.067,0.212
"P13","No sabe",0.014,0.179,0.037,0.463
"P15","Totalmente seguro",0.812,0.366,0.778,0.339
"P15","Bastante seguro",0.125,0.196,0.12,0.092
"P15","Algo seguro",0.03,0.179,0.05,0.152
"P15","Para nada seguro",0.033,0.259,0.052,0.417
"P16","Tiene Decidido que va a ir a votar",0.954,0.751,0.916,0.696
"P16","Tiene dudas sobre si va a ir a  votar",0.031,0.191,0.046,0.192
"P16","Tiene Decidido que no va a ir a votar",0.015,0.058,0.038,0.112
"P17","Lo votaría",0.25,0.253,0.771,0.253
"P17","Puede que lo vote",0.031,0.266,0.027,0.08
"P17","Nunca lo votaría",0.707,0.447,0.191,0.208
"P17","No sabe",0.012,0.034,0.011,0.459
"P19","Muy buena",0.331,0.079,0.386,0.47
"P19","Buena",0.12,0.285,0.11,0.083
"P19","Ni buena ni mala",0.277,0.324,0.396,0.19
"P19","Mala",0.2,0.275,0.054,0.036
"P19","Muy mala",0.04,0.006,0.04,0.046
"P19","No sabe",0.032,0.031,0.014,0.175
"P20","Totalmente de acuerdo",0.422,0.291,0.112,0.058
"P20","Algo de acuerdo",0.152,0.061,0.023,0.061
"P20","ni de acuerdo ni en desacuerdo",0.277,0.317,0.244,0.141
"P20","En desacuerdo",0.115,0.223,0.323,0.141
"P20","Totalmente en desacuerdo",0.034,0.108,0.298,0.599
"P21","Cristiano no practicante",0.29,0.287,0.214,0.043
"P21","Católico apostólico romano",0.414,0.531,0.395,0.8
"P21","Cristiano evangelista o pentecostal",0.069,0.029,0.151,0.071
"P21","Otras confesiones cristianas",0.083,0.117,0.043,0.028
"P21","Musulmán",0.011,0,0.056,0.012
"P21","Judío",0.017,0,0.016,0
"P21","Otras",0.021,0,0.026,0
"P21","No soy religioso",0.074,0.028,0.054,0.037
"P21","Ateo",0.021,0.008,0.045,0.009
"P11_imputada","Unión por la Patria",0.146,0.23,0.71,0.35
"P11_imputada","Juntos por el Cambio",0.8,0.558,0.172,0.318
"P11_imputada","En blanco",0.054,0.212,0.118,0.332
"P13_imputada","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.13,0.312,0.795,0.404
"P13_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.857,0.549,0.134,0.332
"P13_imputada","En blanco",0.013,0.139,0.071,0.264
