"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Muy buena",0.394,0.211,0.095,0.039,0.033,0.017
"P06","Buena",0.1,0.263,0.149,0.088,0.053,0.292
"P06","Ni buena ni mala",0.19,0.298,0.292,0.271,0.148,0.178
"P06","Mala",0.192,0.125,0.221,0.307,0.132,0.372
"P06","Muy mala",0.112,0.103,0.187,0.266,0.63,0.098
"P06","No sabe",0.012,0,0.056,0.029,0.004,0.043
"P07","Muy buena",0.242,0.056,0.064,0.062,0.132,0
"P07","Buena",0.036,0.039,0.084,0.151,0.151,0.08
"P07","Ni buena ni mala",0.364,0.43,0.41,0.476,0.299,0.406
"P07","Mala",0.175,0.124,0.095,0.122,0.091,0.229
"P07","Muy mala",0.038,0.141,0.164,0.084,0.255,0.01
"P07","No sabe",0.145,0.21,0.183,0.105,0.072,0.275
"P08","Muy buena",0.29,0.208,0.052,0.045,0.02,0.074
"P08","Buena",0.055,0.167,0.209,0.075,0.05,0.061
"P08","Ni buena ni mala",0.401,0.407,0.363,0.294,0.13,0.648
"P08","Mala",0.135,0.08,0.159,0.257,0.188,0.169
"P08","Muy mala",0.071,0.098,0.129,0.247,0.555,0
"P08","No sabe",0.048,0.04,0.088,0.082,0.057,0.048
"P09","Muy buena",0.145,0.012,0.015,0.018,0.101,0
"P09","Buena",0.031,0.057,0.088,0.157,0.115,0.064
"P09","Ni buena ni mala",0.457,0.399,0.457,0.429,0.256,0.609
"P09","Mala",0.1,0.222,0.121,0.167,0.156,0
"P09","Muy mala",0.089,0.109,0.16,0.067,0.269,0.01
"P09","No sabe",0.178,0.201,0.159,0.162,0.103,0.317
"P10","Muy buena",0.246,0.099,0.038,0.114,0.069,0.215
"P10","Buena",0.118,0.174,0.071,0.116,0.067,0.129
"P10","Ni buena ni mala",0.333,0.229,0.277,0.158,0.195,0.317
"P10","Mala",0.149,0.236,0.247,0.347,0.199,0.134
"P10","Muy mala",0.092,0.233,0.308,0.207,0.431,0.01
"P10","No sabe",0.062,0.029,0.059,0.058,0.039,0.195
"P11","Muy buena",0.183,0.016,0.002,0.088,0.14,0.018
"P11","Buena",0.145,0.043,0.043,0.09,0.094,0.064
"P11","Ni buena ni mala",0.346,0.47,0.436,0.334,0.255,0.408
"P11","Mala",0.079,0.052,0.109,0.126,0.103,0
"P11","Muy mala",0.089,0.152,0.111,0.078,0.19,0.011
"P11","No sabe",0.158,0.267,0.299,0.284,0.218,0.499
"P12","Muy buena",0.176,0.026,0.007,0.016,0.052,0
"P12","Buena",0.051,0.078,0.092,0.05,0.014,0.064
"P12","Ni buena ni mala",0.426,0.465,0.506,0.326,0.277,0.357
"P12","Mala",0.116,0.018,0.063,0.175,0.093,0.034
"P12","Muy mala",0.043,0.108,0.051,0.023,0.242,0.01
"P12","No sabe",0.188,0.305,0.281,0.41,0.322,0.535
"P13","Muy buena",0.141,0.017,0.016,0,0.029,0
"P13","Buena",0.08,0.02,0.012,0.018,0.006,0.064
"P13","Ni buena ni mala",0.391,0.462,0.499,0.397,0.261,0.372
"P13","Mala",0.079,0.01,0.061,0.087,0.093,0
"P13","Muy mala",0.052,0.104,0.05,0.036,0.195,0
"P13","No sabe",0.257,0.387,0.362,0.462,0.416,0.564
"P14","La seguridad",0.122,0.043,0.056,0.021,0.039,0.248
"P14","El tránsito",0.085,0.014,0.01,0.022,0.017,0.215
"P14","El arreglo de las calles",0.202,0.289,0.219,0.146,0.085,0.214
"P14","El estado de las escuelas y la educación",0.063,0.055,0.029,0.077,0.032,0.021
"P14","El sistema de salud",0.108,0.065,0.078,0.049,0.058,0
"P14","El deporte y la cultura",0.177,0.178,0.145,0.26,0.14,0.051
"P14","La obra pública",0.04,0.084,0.045,0.031,0.018,0
"P14","La luminaria",0.075,0.034,0.06,0.053,0.069,0
"P14","No sabe",0.128,0.238,0.358,0.341,0.542,0.251
"P15","La seguridad",0.446,0.499,0.513,0.456,0.523,0.215
"P15","El tránsito",0.036,0.061,0.016,0.053,0.016,0.064
"P15","El arreglo de las calles",0.22,0.166,0.181,0.214,0.127,0.125
"P15","El estado de las escuelas y la educación",0.048,0.025,0.056,0.068,0.063,0.016
"P15","El sistema de salud",0.145,0.091,0.05,0.087,0.063,0.278
"P15","El deporte y la cultura",0.028,0.053,0.01,0.03,0.027,0.077
"P15","La obra pública",0.024,0.026,0.022,0.039,0.011,0
"P15","La luminaria",0.003,0.009,0.039,0.01,0.015,0
"P15","No sabe",0.05,0.07,0.113,0.043,0.155,0.225
"P16","Agua corriente y cloacas",0.622,0.443,0.487,0.436,0.485,0.065
"P16","Energía eléctrica",0.101,0.178,0.081,0.093,0.143,0.056
"P16","Red de gas natural",0.052,0.102,0.142,0.207,0.098,0.325
"P16","Recolección de residuos",0.1,0.119,0.142,0.172,0.147,0.333
"P16","Ninguno",0.125,0.158,0.148,0.092,0.127,0.221
"P17","Los robos",0.552,0.521,0.503,0.539,0.495,0.41
"P17","El narcotráfico",0.161,0.184,0.097,0.136,0.122,0.066
