"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.496,0.481,0.461,0.198
"P05","Bastante",0.387,0.212,0.292,0.378
"P05","Poco",0.05,0.12,0.195,0.365
"P05","Nada",0.044,0.175,0.042,0.055
"P05","No sabe",0.023,0.012,0.01,0.004
"P06","Siempre",0.258,0.112,0.237,0.03
"P06","Casi siempre",0.416,0.439,0.37,0.428
"P06","Casi nunca",0.147,0.347,0.265,0.361
"P06","Nunca, pero esta es una excepción",0.179,0.102,0.128,0.181
"P07","Tiene Decidido que va a ir a votar.",0.903,0.738,0.88,0.584
"P07","Tiene dudas sobre si va a ir a  votar",0.065,0.133,0.093,0.395
"P07","Tiene Decidido que no va a ir a votar",0.032,0.129,0.027,0.021
"P09","Unión por la Patria",0.777,0.41,0.146,0.144
"P09","Juntos por el Cambio",0.043,0.181,0.46,0.187
"P09","De los Liberales libertarios",0.096,0.149,0.284,0.067
"P09","De la Izquierda",0.013,0.072,0.028,0.06
"P09","Hacemos por nuestro país",0.005,0.005,0.008,0.011
"P09","Otro",0.026,0.129,0.038,0.351
"P09","En blanco",0,0,0.011,0.081
"P09","No sabe",0.04,0.054,0.025,0.099
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.764,0.086,0.026,0.078
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendenta por Unión por la Patria",0.058,0.101,0.026,0.03
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.062,0.305,0.15,0.085
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.012,0.091,0.268,0.117
"P12","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.004,0.159,0.195,0.178
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.077,0.097,0.274,0.04
