"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.177,0.112,0.22,0.029
"P08","Casi siempre",0.305,0.326,0.256,0.257
"P08","Casi nunca",0.334,0.388,0.369,0.076
"P08","Nunca, pero esta es una excepción",0.184,0.174,0.155,0.638
"P09","Adriana Nazario por Hacemos Unidos por Córdoba",0.122,0.179,0.276,0
"P09","Guillermo De Rivas por Hacemos Unidos por Córdoba",0.066,0.066,0.182,0.044
"P09","Gonzalo Parodi por la UCR",0.106,0.17,0.12,0
"P09","Mauricio Dova por Hacemos Unidos por Córdoba",0.041,0.05,0.075,0.302
"P09","Gabriel Abrile por la Libertad Avanza",0.474,0.304,0.112,0
"P09","Ivon Tesio por partido Vecinal",0.02,0.008,0.022,0
"P09","Pablo Carrizo por partido conciencia desarrollista",0.034,0.033,0.046,0
"P09","En blanco",0.018,0.043,0.056,0.198
"P09","No sabe",0.119,0.147,0.111,0.456
"P13","La votaría",0.242,0.26,0.33,0.029
"P13","Puede que la vote",0.145,0.196,0.196,0.044
"P13","Nunca la votaría",0.447,0.325,0.288,0
"P13","No sabe",0.166,0.219,0.186,0.927
"P14","La votaría",0.139,0.177,0.176,0.029
"P14","Puede que la vote",0.164,0.18,0.219,0.044
"P14","Nunca la votaría",0.493,0.396,0.376,0
"P14","No sabe",0.204,0.247,0.229,0.927
"P15","La votaría",0.191,0.205,0.105,0
"P15","Puede que la vote",0.204,0.126,0.206,0
"P15","Nunca la votaría",0.39,0.412,0.451,0.044
"P15","No sabe",0.215,0.257,0.238,0.956
"P16","La votaría",0.076,0.05,0.041,0
"P16","Puede que la vote",0.107,0.124,0.175,0
"P16","Nunca la votaría",0.568,0.522,0.516,0.044
"P16","No sabe",0.249,0.304,0.268,0.956
"P17","La votaría",0.398,0.223,0.131,0
"P17","Puede que la vote",0.146,0.181,0.141,0
"P17","Nunca la votaría",0.275,0.388,0.52,0.073
"P17","No sabe",0.181,0.208,0.208,0.927
"P18","Positiva",0.2,0.282,0.413,0.089
"P18","Neutra",0.307,0.309,0.325,0.073
"P18","Negativa",0.482,0.388,0.24,0.302
"P18","No sabe",0.011,0.021,0.022,0.536
"P19","Positiva",0.679,0.462,0.224,0
"P19","Neutra",0.234,0.348,0.232,0.044
"P19","Negativa",0.066,0.166,0.535,0.029
"P19","No sabe",0.021,0.024,0.009,0.927
"P20","Positiva",0.525,0.353,0.198,0
"P20","Neutra",0.303,0.494,0.335,0.044
"P20","Negativa",0.14,0.074,0.375,0.029
"P20","No sabe",0.032,0.079,0.092,0.927
"P21","Positiva",0.545,0.597,0.523,0.044
"P21","Neutra",0.25,0.303,0.193,0.029
"P21","Negativa",0.19,0.1,0.273,0
"P21","No sabe",0.015,0,0.011,0.927
"P22","Positiva",0.829,0.659,0.196,0.198
"P22","Neutra",0.117,0.245,0.143,0
"P22","Negativa",0.046,0.079,0.638,0.029
"P22","No sabe",0.008,0.017,0.023,0.773
"P23","Positiva",0.164,0.083,0.335,0
"P23","Neutra",0.084,0.225,0.157,0.029
"P23","Negativa",0.749,0.69,0.503,0.198
"P23","No sabe",0.003,0.002,0.005,0.773
"P25","Positiva",0.15,0.073,0.305,0
"P25","Neutra",0.11,0.284,0.229,0.032
"P25","Negativa",0.731,0.643,0.462,0.226
"P25","No sabe",0.009,0,0.004,0.742
