"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Siempre",0.152,0.228,0.168,0
"P08","Casi siempre",0.298,0.279,0.281,0.254
"P08","Casi nunca",0.367,0.338,0.366,0.178
"P08","Nunca, pero esta es una excepción",0.183,0.155,0.185,0.568
"P09","Adriana Nazario por Hacemos Unidos por Córdoba",0.242,0.128,0.111,0.041
"P09","Guillermo De Rivas por Hacemos Unidos por Córdoba",0.11,0.099,0.109,0
"P09","Gonzalo Parodi por la UCR",0.122,0.13,0.144,0
"P09","Mauricio Dova por Hacemos Unidos por Córdoba",0.046,0.064,0.067,0.233
"P09","Gabriel Abrile por la Libertad Avanza",0.27,0.358,0.315,0.181
"P09","Ivon Tesio por partido Vecinal",0.02,0.007,0.024,0
"P09","Pablo Carrizo por partido conciencia desarrollista",0.038,0.027,0.046,0
"P09","En blanco",0.01,0.089,0.07,0.166
"P09","No sabe",0.142,0.098,0.114,0.379
"P13","La votaría",0.339,0.195,0.194,0.041
"P13","Puede que la vote",0.173,0.222,0.173,0
"P13","Nunca la votaría",0.285,0.405,0.496,0.145
"P13","No sabe",0.203,0.178,0.137,0.814
"P14","La votaría",0.177,0.187,0.086,0.061
"P14","Puede que la vote",0.224,0.201,0.129,0
"P14","Nunca la votaría",0.38,0.365,0.631,0.074
"P14","No sabe",0.219,0.247,0.154,0.865
"P15","La votaría",0.171,0.159,0.152,0
"P15","Puede que la vote",0.189,0.237,0.113,0
"P15","Nunca la votaría",0.406,0.333,0.579,0.094
"P15","No sabe",0.234,0.271,0.156,0.906
"P16","La votaría",0.086,0.018,0.027,0
"P16","Puede que la vote",0.144,0.175,0.056,0
"P16","Nunca la votaría",0.497,0.516,0.71,0.094
"P16","No sabe",0.273,0.291,0.207,0.906
"P17","La votaría",0.272,0.209,0.251,0.201
"P17","Puede que la vote",0.148,0.208,0.102,0
"P17","Nunca la votaría",0.34,0.39,0.569,0
"P17","No sabe",0.24,0.193,0.078,0.799
"P18","Positiva",0.385,0.202,0.148,0.132
"P18","Neutra",0.314,0.43,0.173,0.07
"P18","Negativa",0.273,0.368,0.676,0.374
"P18","No sabe",0.028,0,0.003,0.424
"P19","Positiva",0.487,0.484,0.386,0.038
"P19","Neutra",0.269,0.348,0.142,0.107
"P19","Negativa",0.226,0.166,0.447,0.143
"P19","No sabe",0.018,0.002,0.025,0.712
"P20","Positiva",0.361,0.408,0.308,0.127
"P20","Neutra",0.384,0.463,0.202,0
"P20","Negativa",0.171,0.084,0.474,0.102
"P20","No sabe",0.084,0.045,0.016,0.771
"P22","Positiva",0.642,0.512,0.412,0.336
"P22","Neutra",0.136,0.306,0.059,0
"P22","Negativa",0.208,0.168,0.505,0.14
"P22","No sabe",0.014,0.014,0.024,0.524
"P23","Positiva",0.183,0.15,0.313,0.066
"P23","Neutra",0.133,0.254,0.058,0.033
"P23","Negativa",0.679,0.591,0.629,0.406
"P23","No sabe",0.005,0.005,0,0.495
"P24","Positiva",0.39,0.402,0.387,0.227
"P24","Neutra",0.289,0.33,0.137,0
"P24","Negativa",0.32,0.266,0.476,0.14
"P24","No sabe",0.001,0.002,0,0.633
"P25","Positiva",0.174,0.124,0.272,0.075
"P25","Neutra",0.171,0.293,0.158,0.024
"P25","Negativa",0.65,0.575,0.568,0.326
"P25","No sabe",0.005,0.008,0.002,0.575
