"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09_imputada","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora por el Movimiento Nacional Neuquino",0.141,0.31,0.389,0.344
"P09_imputada","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora por el Comunidad y el Frente Neuquinizate",0.691,0.275,0.074,0.159
"P09_imputada","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora por el Frente de Todos Neuquino",0.08,0.169,0.16,0.197
"P09_imputada","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador por Juntos por el Cambio Neuquén",0.049,0.147,0.109,0.046
"P09_imputada","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora por Cumplir",0.038,0.092,0.213,0.217
"P09_imputada","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador por el Frente de Izquierda Unidad",0.001,0.007,0.055,0.037
"P10_imputada","A Marcos Koopmann por el Movimiento Popular Neuquino con el apoyo de Jorge Sapag",0.132,0.374,0.424,0.313
"P10_imputada","A “Rolo” Figueroa por Comunidad y el Frente Neuquinizate con el apoyo del PRO, parte de la UCR, el Frente Grande y sectores del PJ",0.69,0.209,0.077,0.173
"P10_imputada","A Ramón Rioseco por el Frente de Todos Neuquino con el apoyo del PJ, Cristina Fernández de Kirchner y Libres del Sur",0.057,0.136,0.148,0.204
"P10_imputada","A Pablo Cervi por Juntos por el Cambio Neuquén con el apoyo de Martín Lousteau y parte de la UCR",0.081,0.117,0.126,0.102
"P10_imputada","A Carlos Eguía por Cumplir con el apoyo de Javier Milei",0.038,0.152,0.172,0.178
"P10_imputada","A Patricia Jure del Frente de Izquierda Unidad con apoyo de Nicolás del Caño",0.002,0.012,0.053,0.03
