"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Del Frente de Todos y el peronismo",0.252,0.17,0.217,0.13
"P05","De Juntos por el cambio",0.227,0.253,0.215,0.175
"P05","De los Liberales libertarios",0.088,0.141,0.287,0.131
"P05","De la Izquierda",0.036,0.063,0.088,0.036
"P05","No sabe",0.397,0.373,0.193,0.528
"P06","A Alberto Fernández",0.536,0.319,0.224,0.291
"P06","A Sergio Massa",0.129,0.155,0.139,0
"P06","A algún candidato del peronismo",0.172,0.062,0.254,0.184
"P06","A algún candidato del kirchnerismo",0.163,0.464,0.383,0.525
"P07","A Alberto Fernández",0.532,0.23,0.201,0.095
"P07","A Sergio Massa",0.09,0.154,0.119,0
"P07","A algún candidato del peronismo",0.047,0.034,0.143,0.091
"P07","A Cristina Fernández de Kirchner",0.331,0.582,0.537,0.814
"P08","A Horacio Rodriguez Larreta",0.427,0.076,0.273,0.116
"P08","A Mauricio Macri",0.348,0.545,0.328,0.596
"P08","A Patricia Bullrich",0.167,0.246,0.304,0.288
"P08","A Facundo Manes",0.003,0.022,0.014,0
"P08","A Gerardo Morales",0.055,0.111,0.081,0
"P09","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora por el Movimiento Nacional Neuquino",0.639,0.216,0.036,0.119
"P09","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora por el Comunidad y el Frente Neuquinizate",0.082,0.297,0.455,0.184
"P09","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora por el Frente de Todos Neuquino",0.065,0.117,0.171,0.155
"P09","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador por Juntos por el Cambio Neuquén",0.093,0.125,0.061,0.071
"P09","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora por Cumplir",0.063,0.138,0.148,0.114
"P09","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador por el Frente de Izquierda Unidad",0.001,0.009,0.053,0.012
