"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Sergio Massa",0.261,0.266,0.257,0.2,0.297,0.249,0.259,0.332,0.213,0.247,0.242,0.298,0.26,0.209,0.337
"A Daniel Scioli",0.108,0.085,0.128,0.145,0.074,0.107,0.147,0.127,0.1,0.096,0.095,0.134,0.106,0.098,0.164
"A algún candidato del peronismo",0.116,0.144,0.092,0.157,0.106,0.104,0.115,0.104,0.139,0.097,0.112,0.124,0.098,0.35,0.02
"A algún candidato del kirchnerismo",0.515,0.505,0.523,0.498,0.523,0.54,0.479,0.437,0.548,0.56,0.551,0.444,0.536,0.343,0.479
