"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.314,0.291,0.336,0.252,0.33,0.327,0.316,0.295,0.315,0.335,0.329,0.283,0.548,0.084,0.33
"Patricia Bullrich por Juntos por el Cambio",0.465,0.474,0.457,0.461,0.416,0.497,0.53,0.467,0.458,0.474,0.453,0.491,0.24,0.779,0.435
"En blanco",0.117,0.134,0.101,0.216,0.131,0.08,0.054,0.124,0.124,0.099,0.119,0.114,0.12,0.06,0.082
"No sabe",0.104,0.101,0.106,0.071,0.123,0.096,0.1,0.114,0.103,0.092,0.099,0.112,0.092,0.077,0.153
