"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Daniel Scioli a presidente y Axel Kicillof a gobernador por el Frente de Todos",0.276,0.253,0.299,0.226,0.281,0.317,0.271,0.26,0.272,0.305,0.277,0.274,0.485,0.102,0.241
"Horacio Rodríguez Larreta a presidente y Diego Santilli a gobernador por Juntos por el Cambio",0.236,0.211,0.26,0.186,0.198,0.263,0.346,0.237,0.233,0.24,0.233,0.243,0.148,0.384,0.248
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.301,0.37,0.235,0.439,0.336,0.222,0.164,0.31,0.314,0.268,0.292,0.32,0.197,0.358,0.283
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.036,0.037,0.036,0.041,0.047,0.026,0.021,0.042,0.03,0.039,0.041,0.027,0.038,0.012,0.025
"En blanco",0.058,0.049,0.065,0.062,0.052,0.064,0.056,0.065,0.053,0.054,0.064,0.044,0.049,0.045,0.092
"No sabe",0.093,0.08,0.105,0.046,0.086,0.108,0.142,0.086,0.098,0.094,0.093,0.092,0.083,0.099,0.111
