"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Siempre",0.2,0.207,0.194,0.159,0.193,0.22,0.25,0.261,0.166,0.174,0.194,0.215,0.185,0.304,0.063
"Casi siempre",0.356,0.337,0.373,0.263,0.331,0.438,0.434,0.293,0.386,0.393,0.37,0.327,0.466,0.364,0.133
"Casi nunca",0.334,0.334,0.334,0.373,0.371,0.288,0.254,0.318,0.331,0.362,0.334,0.333,0.274,0.266,0.776
"Nunca, pero esta es una excepción",0.11,0.122,0.099,0.205,0.105,0.054,0.062,0.128,0.117,0.071,0.102,0.125,0.075,0.066,0.028
