"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Axel Kicillof a presidente y Sergio Massa a gobernador por el Frente de Todos",0.29,0.265,0.316,0.225,0.294,0.325,0.3,0.291,0.275,0.313,0.307,0.255,0.513,0.098,0.236
"Patricia Bullrich a presidenta y Diego Santilli a gobernador por Juntos por el Cambio",0.299,0.267,0.329,0.222,0.255,0.335,0.419,0.266,0.306,0.329,0.285,0.327,0.139,0.555,0.296
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.271,0.345,0.199,0.447,0.306,0.188,0.134,0.292,0.29,0.214,0.261,0.292,0.206,0.263,0.276
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.036,0.035,0.036,0.053,0.042,0.023,0.022,0.042,0.031,0.035,0.041,0.024,0.031,0.011,0.043
"En blanco",0.036,0.037,0.036,0.021,0.039,0.045,0.035,0.043,0.03,0.039,0.036,0.038,0.04,0.018,0.045
"No sabe",0.068,0.051,0.084,0.032,0.064,0.084,0.09,0.066,0.068,0.07,0.07,0.064,0.071,0.055,0.104
