"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa a presidente y Axel Kicillof a gobernador por el Frente de Todos",0.264,0.239,0.286,0.212,0.265,0.296,0.289,0.239,0.272,0.283,0.281,0.227,0.505,0.063,0.222
"Patricia Bullrich a presidenta y Diego Santilli a Gobernador por Juntos por el Cambio",0.199,0.18,0.216,0.125,0.149,0.266,0.327,0.198,0.186,0.221,0.199,0.199,0.094,0.404,0.163
"Horacio Rodríguez Larreta a presidente y Diego Santilli a gobernador por Juntos por el Cambio",0.096,0.084,0.107,0.088,0.093,0.099,0.111,0.098,0.089,0.106,0.091,0.106,0.05,0.161,0.127
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.252,0.334,0.176,0.37,0.286,0.166,0.122,0.271,0.263,0.205,0.244,0.267,0.16,0.273,0.256
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.036,0.035,0.037,0.04,0.047,0.022,0.024,0.028,0.039,0.043,0.039,0.029,0.034,0.01,0.044
"En blanco",0.04,0.034,0.047,0.052,0.046,0.03,0.026,0.048,0.036,0.037,0.04,0.042,0.038,0.022,0.051
"No sabe",0.113,0.094,0.131,0.113,0.114,0.121,0.101,0.118,0.115,0.105,0.106,0.13,0.119,0.067,0.137
