"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Agustín Rossi a presidente y Axel Kicillof a gobernador por el Frente de Todos",0.272,0.252,0.291,0.294,0.259,0.286,0.257,0.258,0.263,0.302,0.277,0.261,0.486,0.086,0.193
"Horacio Rodríguez Larreta a presidente y Diego Santilli a gobernador por Juntos por el Cambio",0.24,0.21,0.269,0.113,0.211,0.272,0.389,0.243,0.235,0.244,0.231,0.26,0.13,0.405,0.278
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.306,0.368,0.245,0.494,0.327,0.237,0.166,0.302,0.332,0.268,0.299,0.319,0.202,0.364,0.293
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.035,0.033,0.036,0.042,0.045,0.025,0.018,0.032,0.038,0.035,0.037,0.03,0.037,0.009,0.039
"En blanco",0.048,0.054,0.043,0.027,0.047,0.063,0.051,0.06,0.037,0.05,0.051,0.041,0.049,0.039,0.052
"No sabe",0.099,0.083,0.116,0.03,0.111,0.117,0.119,0.105,0.095,0.101,0.105,0.089,0.096,0.097,0.145
