"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.316,0.302,0.329,0.284,0.325,0.326,0.309,0.309,0.319,0.318,0.34,0.265,0.516,0.123,0.334
"Horacio Rodriguez Larreta por Juntos por el Cambio",0.356,0.338,0.374,0.306,0.31,0.378,0.469,0.335,0.351,0.39,0.341,0.388,0.194,0.597,0.335
"En blanco",0.213,0.25,0.176,0.322,0.241,0.173,0.113,0.227,0.217,0.19,0.21,0.219,0.206,0.162,0.173
"No sabe",0.115,0.11,0.121,0.088,0.124,0.123,0.109,0.129,0.113,0.102,0.109,0.128,0.084,0.118,0.158
