"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Pablo Guillermo Mirolo por el Partido Frente Renovador “Hay Alternativa”",0.223,0.201,0.21,0.316,0.186,0
"P05","Silvia Noemí Sayago por el Frente Cívico",0.54,0.557,0.464,0.045,0.077,0.677
"P05","Facundo José Perez Carletti por Juntos, dentro de la interna de juntos por el cambio",0.121,0.022,0.031,0.352,0.236,0
"P05","Marcelo Lugones por Cambia Santiago, dentro de la interna de juntos por el cambio",0.013,0.005,0.082,0.121,0.248,0
"P05","José María Robledo por Voces Libertarias, dentro de la interna de Unite por la libertad y la dignidad",0,0,0.023,0.019,0.138,0
"P05","Luciano Antonio Pavan por Cruzada Santiagueña dentro de la interna de Unite por la libertad y la dignidad",0.024,0,0,0,0.005,0
"P05","Marianella Lezama Hid por Libres del Sur",0.008,0,0,0.013,0,0
"P05","Guillermo Daniel Suarez Melean por el Frente Patriótico Laborista",0.005,0,0,0.035,0.007,0.073
"P05","Alguno de los candidatos de la izquierda",0.022,0.049,0,0.015,0.003,0
"P05","En blanco o anularía",0.044,0.166,0.19,0.084,0.1,0.25
"P07","Si",0.796,0.766,0.682,0.546,0.79,0.304
"P07","Puede ser",0.185,0.234,0.296,0.254,0.1,0
"P07","No",0.019,0,0.022,0.2,0.11,0.696
"P08","Si",0.904,0.924,0.756,0.664,0.877,0.869
"P08","No",0.096,0.076,0.244,0.336,0.123,0.131
"P09","Muy buena",0.808,0.364,0.07,0.058,0.026,0.064
"P09","Buena",0.115,0.376,0.143,0.014,0.007,0
"P09","Ni buena ni mala",0.074,0.148,0.609,0.404,0.045,0.167
"P09","Mala",0.003,0.058,0.101,0.506,0.209,0.059
"P09","Muy mala",0,0.054,0.014,0.018,0.669,0.029
"P09","No sabe",0,0,0.063,0,0.044,0.681
"P11","Muy buena",0.05,0.046,0,0.097,0.269,0.488
"P11","Buena",0.034,0.127,0.04,0.063,0.206,0
"P11","Ni buena ni mala",0.173,0.301,0.342,0.317,0.247,0
"P11","Mala",0.423,0.323,0.406,0.298,0.095,0
"P11","Muy mala",0.252,0.203,0.207,0.225,0.18,0.069
"P11","No sabe",0.068,0,0.005,0,0.003,0.443
"P12","Muy buena",0.085,0,0.034,0.313,0.331,0.611
"P12","Buena",0.101,0.079,0.134,0,0.161,0
"P12","Ni buena ni mala",0.461,0.593,0.616,0.366,0.267,0.077
"P12","Mala",0.142,0.194,0.084,0.19,0.01,0
"P12","Muy mala",0.151,0.067,0.077,0.067,0.141,0
"P12","No sabe",0.06,0.067,0.055,0.064,0.09,0.312
