"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Toloza Paz",0.142,0.074,0.498,0.158
"P09","Diego Santilli",0.564,0.397,0.083,0.187
"P09","Facundo Manes",0.127,0.174,0.078,0.147
"P09","Florencio Randazzo",0.009,0.016,0.049,0.292
"P09","A la izquierda",0,0.02,0.022,0
"P09","Jose Luis Espert",0.062,0.12,0.074,0.024
"P09","Otros candidatos",0.038,0.081,0.084,0.107
"P09","Votaría en blanco o anularía",0.058,0.118,0.112,0.085
