"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.215,0.2,0.231,0.174,0.212,0.244,0.238,0.201,0.22,0.225,0.189,0.159,0.194,0.266,0.443,0.049,0.176
"Patricia Bullrich por Juntos por el Cambio",0.205,0.186,0.223,0.124,0.154,0.27,0.348,0.181,0.203,0.234,0.225,0.176,0.144,0.21,0.086,0.403,0.157
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.096,0.087,0.106,0.08,0.095,0.098,0.12,0.1,0.087,0.106,0.095,0.103,0.071,0.098,0.056,0.148,0.124
"Javier Milei por la Libertad Avanza",0.276,0.355,0.2,0.406,0.317,0.193,0.12,0.298,0.287,0.236,0.281,0.332,0.328,0.241,0.174,0.309,0.31
"Al candidato del Frente de Izquierda",0.036,0.032,0.039,0.043,0.042,0.025,0.026,0.03,0.038,0.039,0.041,0.026,0.04,0.034,0.036,0.01,0.045
"En blanco",0.042,0.036,0.047,0.051,0.045,0.036,0.028,0.048,0.039,0.038,0.039,0.055,0.044,0.037,0.046,0.02,0.044
"No sabe",0.13,0.104,0.154,0.122,0.135,0.134,0.12,0.142,0.126,0.122,0.13,0.149,0.179,0.114,0.159,0.061,0.144
