"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.289,0.271,0.307,0.253,0.291,0.307,0.293,0.273,0.28,0.315,0.284,0.221,0.304,0.319,0.564,0.078,0.279
"Javier Milei por la Libertad Avanza",0.45,0.514,0.385,0.579,0.482,0.396,0.328,0.476,0.458,0.414,0.459,0.497,0.404,0.428,0.246,0.61,0.463
"En blanco",0.128,0.113,0.143,0.104,0.114,0.153,0.149,0.118,0.127,0.139,0.13,0.13,0.145,0.123,0.091,0.145,0.146
"No sabe",0.133,0.102,0.165,0.064,0.113,0.144,0.23,0.133,0.135,0.132,0.127,0.152,0.147,0.13,0.099,0.167,0.112
