"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.211,0.195,0.225,0.26,0.221,0.177,0.183,0.232,0.18,0.231,0.224,0.214,0.186,0.201,0.198,0.217,0.194
"A Patricia Bullrich",0.643,0.657,0.63,0.566,0.624,0.693,0.696,0.635,0.671,0.614,0.65,0.611,0.551,0.663,0.535,0.684,0.641
"A Facundo Manes",0.074,0.079,0.071,0.098,0.089,0.052,0.048,0.068,0.073,0.082,0.071,0.06,0.134,0.077,0.163,0.04,0.087
"A Gerardo Morales",0.072,0.069,0.074,0.076,0.066,0.078,0.073,0.065,0.076,0.073,0.055,0.115,0.129,0.059,0.104,0.059,0.078
