"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Javier Milei por la Libertad Avanza",0.284,0.348,0.22,0.436,0.319,0.216,0.15,0.313,0.305,0.227,0.288,0.349,0.325,0.246,0.202,0.294,0.318
"Patricia Bullrich por Juntos por el Cambio",0.361,0.344,0.378,0.313,0.319,0.395,0.456,0.37,0.331,0.393,0.356,0.356,0.282,0.38,0.17,0.6,0.331
"En blanco",0.24,0.222,0.258,0.205,0.247,0.26,0.23,0.191,0.238,0.29,0.249,0.164,0.252,0.262,0.457,0.055,0.211
"No sabe",0.115,0.086,0.144,0.046,0.115,0.129,0.164,0.126,0.126,0.09,0.107,0.131,0.141,0.112,0.171,0.051,0.14
