"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Siempre",0.195,0.206,0.185,0.159,0.182,0.212,0.257,0.261,0.162,0.164,0.188,0.192,0.18,0.204,0.188,0.28,0.062
"Casi siempre",0.344,0.334,0.354,0.257,0.332,0.417,0.411,0.279,0.373,0.38,0.361,0.286,0.302,0.364,0.451,0.364,0.141
"Casi nunca",0.338,0.333,0.343,0.388,0.364,0.299,0.25,0.314,0.337,0.369,0.33,0.371,0.355,0.327,0.272,0.278,0.765
"Nunca, pero esta es una excepción",0.123,0.127,0.118,0.196,0.122,0.072,0.082,0.146,0.128,0.087,0.121,0.151,0.163,0.105,0.089,0.078,0.032
