"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Daniel Scioli por el Frente de Todos",0.282,0.27,0.294,0.256,0.282,0.298,0.284,0.271,0.269,0.309,0.273,0.211,0.316,0.314,0.568,0.061,0.238
"Patricia Bullrich por Juntos por el Cambio",0.502,0.513,0.491,0.471,0.48,0.516,0.562,0.475,0.512,0.515,0.506,0.521,0.424,0.502,0.222,0.81,0.465
"En blanco",0.125,0.141,0.109,0.203,0.14,0.091,0.067,0.145,0.123,0.109,0.132,0.144,0.123,0.112,0.115,0.066,0.172
"No sabe",0.091,0.076,0.106,0.07,0.098,0.095,0.087,0.109,0.096,0.067,0.089,0.124,0.137,0.072,0.095,0.063,0.125
