"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Axel Kicillof por el Frente de Todos",0.246,0.224,0.268,0.215,0.242,0.271,0.261,0.226,0.245,0.269,0.232,0.169,0.239,0.294,0.51,0.051,0.194
"Patricia Bullrich por Juntos por el Cambio",0.22,0.196,0.244,0.14,0.171,0.275,0.359,0.197,0.222,0.242,0.238,0.204,0.135,0.224,0.093,0.416,0.155
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.097,0.082,0.11,0.064,0.096,0.104,0.126,0.1,0.085,0.109,0.091,0.106,0.089,0.098,0.06,0.14,0.12
"Javier Milei por la Libertad Avanza",0.278,0.358,0.2,0.424,0.323,0.196,0.107,0.307,0.289,0.231,0.283,0.321,0.319,0.248,0.172,0.309,0.311
"Al candidato del Frente de Izquierda",0.028,0.025,0.03,0.035,0.033,0.017,0.022,0.022,0.029,0.032,0.025,0.025,0.028,0.031,0.025,0.009,0.029
"En blanco",0.038,0.038,0.039,0.056,0.037,0.035,0.023,0.04,0.04,0.034,0.038,0.059,0.045,0.029,0.037,0.021,0.061
"No sabe",0.093,0.077,0.109,0.066,0.098,0.102,0.102,0.108,0.09,0.083,0.093,0.116,0.145,0.076,0.103,0.054,0.13
