"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Union por la Patria",0.283,0.276,0.289,0.261,0.325,0.295,0.224,0.249,0.232,0.335,0.629,0.097,0.283
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.307,0.302,0.311,0.268,0.235,0.352,0.435,0.256,0.355,0.287,0.092,0.47,0.121
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.176,0.142,0.204,0.108,0.197,0.227,0.175,0.148,0.153,0.205,0.096,0.238,0.204
"Ramiro Marra a Jefe de Gobierno por la Libertad Avanza",0.106,0.154,0.066,0.156,0.126,0.044,0.068,0.206,0.109,0.067,0.05,0.124,0.155
"Los candidatos a Jefe de Gobierno de las diferentes opciones de izquierda",0.042,0.046,0.038,0.046,0.05,0.037,0.028,0.047,0.056,0.029,0.028,0.036,0.042
"Otros",0.032,0.037,0.027,0.069,0.019,0.015,0.024,0.039,0.027,0.033,0.038,0.01,0.153
"En blanco",0.014,0.007,0.02,0.016,0.016,0.007,0.017,0.014,0.023,0.007,0.021,0.006,0
"No sabe",0.04,0.036,0.045,0.076,0.032,0.023,0.029,0.041,0.045,0.037,0.046,0.019,0.042
