"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Unión por la Patria",0.284,0.243,0.318,0.261,0.322,0.27,0.258,0.189,0.254,0.341,0.638,0.114,0.266
"Juntos por el Cambio",0.402,0.366,0.432,0.312,0.31,0.528,0.548,0.335,0.394,0.432,0.156,0.619,0.219
"De los liberales libertarios",0.149,0.197,0.109,0.183,0.198,0.08,0.091,0.25,0.157,0.106,0.078,0.151,0.134
"De la Izquierda",0.05,0.071,0.032,0.053,0.063,0.038,0.036,0.093,0.052,0.033,0.027,0.036,0.254
"Hacemos por nuestro país",0.008,0.009,0.007,0.007,0.006,0.011,0.011,0.026,0.007,0.002,0.005,0.004,0.039
"Otro",0.046,0.056,0.039,0.074,0.037,0.043,0.033,0.067,0.038,0.046,0.033,0.045,0.026
"En blanco",0.061,0.058,0.063,0.11,0.064,0.03,0.023,0.04,0.098,0.04,0.063,0.031,0.062
