"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Tiene Decidido que va a ir a votar.",0.888,0.901,0.878,0.898,0.874,0.889,0.899,0.825,0.875,0.921,0.927,0.887,0.888
"Tiene dudas sobre si va a ir a  votar",0.069,0.053,0.081,0.03,0.087,0.08,0.072,0.107,0.078,0.047,0.044,0.076,0.037
"Tiene Decidido que no va a ir a votar",0.043,0.046,0.041,0.072,0.039,0.031,0.029,0.068,0.047,0.032,0.029,0.037,0.075
