"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.576,0.749,0.451,0.274,0.074,0.088
"P07","De Cambiemos",0.2,0.083,0.212,0.35,0.462,0.323
"P07","De los Liberales libertarios",0.066,0.025,0.072,0.13,0.295,0.344
"P07","De la Izquierda",0.037,0.029,0.045,0.02,0.039,0.009
"P07","Otros",0.106,0.078,0.117,0.069,0.048,0.015
"P07","No sabe",0.015,0.036,0.103,0.157,0.082,0.221
"P08","A Alberto Fernández",0.371,0.097,0.07,0.181,0.134,0
"P08","A Sergio Massa",0.43,0.149,0.158,0.299,0.222,0.32
"P08","A algún candidato del peronismo",0,0.235,0.381,0.14,0.415,0.52
"P08","A algún candidato del kirchnerismo",0.199,0.519,0.391,0.38,0.229,0.16
"P09","A Alberto Fernández",0.211,0.099,0.039,0.022,0.085,0
"P09","A Sergio Massa",0.232,0.063,0.098,0.19,0.201,0.16
"P09","A algún candidato del peronismo",0.03,0.194,0.187,0.153,0.456,0.52
"P09","A Cristina Fernández de Kirchner",0.527,0.644,0.676,0.635,0.258,0.32
"P10","A Horacio Rodriguez Larreta",0.246,0.48,0.232,0.232,0.182,0.54
"P10","A Mauricio Macri",0.51,0.195,0.306,0.275,0.315,0.211
"P10","A Patricia Bullrich",0.168,0.247,0.241,0.444,0.445,0.249
"P10","A Facundo Manes",0.076,0.078,0.081,0.027,0.025,0
"P10","A Gerardo Morales",0,0,0.14,0.022,0.033,0
"P11","A Juntos por el Cambio",0.266,0.06,0.151,0.228,0.461,0.195
"P11","Al Frente de Todos",0.338,0.369,0.22,0.095,0.061,0.081
"P11","A Hacemos por Córdoba",0.174,0.412,0.347,0.343,0.171,0.355
"P11","A los liberales libertarios de Milei",0.062,0.048,0.099,0.131,0.148,0.137
"P11","A Encuentro Vecinal Córdoba",0.03,0.012,0.066,0.036,0.035,0
"P11","Al Frente de Izquierda",0.119,0.056,0.043,0.092,0.028,0.024
"P11","No sabe",0.011,0.043,0.074,0.075,0.096,0.208
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.515,0.508,0.613,0.475,0.66,0.678
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.323,0.18,0.216,0.396,0.291,0.21
"P12","No sabe",0.162,0.312,0.171,0.129,0.049,0.112
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.238,0.07,0.175,0.281,0.504,0.217
"P13","A Martín Llaryora por Hacemos por Córdoba",0.358,0.573,0.446,0.421,0.174,0.473
"P13","Al candidato del Frente de Todos",0.258,0.289,0.15,0.052,0.024,0
