"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.082,0.17,0.489,0.073
"P07","De Cambiemos",0.28,0.511,0.279,0.313
"P07","De los Liberales libertarios",0.507,0.107,0.033,0.167
"P07","De la Izquierda",0.022,0.016,0.058,0.019
"P07","Otros",0.059,0.078,0.056,0.195
"P07","No sabe",0.05,0.118,0.085,0.233
"P08","A Alberto Fernández",0.268,0.163,0.12,0.316
"P08","A Sergio Massa",0.419,0.173,0.188,0.228
"P08","A algún candidato del peronismo",0.217,0.495,0.202,0.456
"P08","A algún candidato del kirchnerismo",0.096,0.169,0.49,0
"P09","A Alberto Fernández",0.428,0.107,0.037,0
"P09","A Sergio Massa",0.139,0.113,0.113,0.228
"P09","A algún candidato del peronismo",0.329,0.359,0.147,0.456
"P09","A Cristina Fernández de Kirchner",0.104,0.421,0.703,0.316
"P10","A Horacio Rodriguez Larreta",0.192,0.184,0.261,0.407
"P10","A Mauricio Macri",0.294,0.333,0.266,0.181
"P10","A Patricia Bullrich",0.484,0.424,0.351,0.412
"P10","A Facundo Manes",0.027,0.022,0.056,0
"P10","A Gerardo Morales",0.003,0.037,0.066,0
"P11","A Juntos por el Cambio",0.341,0.412,0.213,0.298
"P11","Al Frente de Todos",0.077,0.081,0.247,0.041
"P11","A Hacemos por Córdoba",0.17,0.275,0.32,0.094
"P11","A los liberales libertarios de Milei",0.29,0.063,0.044,0.14
"P11","A Encuentro Vecinal Córdoba",0.025,0.036,0.032,0.184
"P11","Al Frente de Izquierda",0.023,0.049,0.07,0.018
"P11","No sabe",0.074,0.084,0.074,0.225
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.709,0.565,0.522,0.725
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.261,0.318,0.355,0.215
"P12","No sabe",0.03,0.117,0.123,0.06
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.378,0.466,0.23,0.299
"P13","A Martín Llaryora por Hacemos por Córdoba",0.263,0.306,0.38,0.268
"P13","Al candidato del Frente de Todos",0.028,0.03,0.189,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.214,0.081,0.017,0.14
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.041,0.051,0.022,0.184
"P13","Al candidato del Frente de Izquierda",0.005,0.003,0.071,0.01
"P13","Votaría en blanco",0.013,0.031,0.03,0.034
"P13","No sabe",0.058,0.032,0.061,0.065
"P15","A Luis Juez por Juntos por el Cambio",0.354,0.395,0.252,0.427
"P15","A Martín Llaryora por Hacemos por Córdoba",0.3,0.355,0.378,0.229
"P15","Al candidato del Frente de Todos",0.006,0.032,0.173,0.048
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.235,0.1,0.023,0.14
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.037,0.059,0.03,0.056
"P15","Al candidato del Frente de Izquierda",0.004,0.003,0.068,0.01
"P15","Votaría en blanco",0.011,0.012,0.023,0.026
"P15","No sabe",0.053,0.044,0.053,0.064
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.449,0.487,0.247,0.265
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.211,0.26,0.338,0.252
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.013,0.034,0.189,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.224,0.095,0.024,0.14
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.031,0.039,0.041,0.186
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0,0.005,0.065,0.01
"P17","Votaría en blanco",0.024,0.023,0.026,0.034
"P17","No sabe",0.048,0.057,0.07,0.113
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.356,0.506,0.209,0.306
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.23,0.263,0.343,0.284
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.02,0.028,0.197,0.044
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.273,0.066,0.026,0.14
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.022,0.045,0.046,0.044
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.005,0.01,0.065,0.01
"P18","Votaría en blanco",0.016,0.014,0.035,0.061
"P18","No sabe",0.078,0.068,0.079,0.111
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.413,0.483,0.213,0.431
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.206,0.253,0.374,0.16
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.017,0.03,0.185,0
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.249,0.106,0.029,0.155
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.021,0.04,0.043,0.044
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0,0.064,0.01
"P19","Votaría en blanco",0.027,0.012,0.038,0.053
"P19","No sabe",0.064,0.076,0.054,0.147
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.355,0.49,0.234,0.253
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.227,0.254,0.364,0.265
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.02,0.022,0.175,0
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.271,0.089,0.018,0.14
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.022,0.045,0.038,0.054
