"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.084,0.082,0.197,0.324,0.585,0.413
"P07","De Cambiemos",0.587,0.563,0.249,0.278,0.084,0.129
"P07","De los Liberales libertarios",0.196,0.202,0.281,0.171,0.139,0.048
"P07","De la Izquierda",0.02,0.022,0.014,0.047,0.065,0.014
"P07","Otros",0.04,0.044,0.116,0.076,0.068,0.015
"P07","No sabe",0.073,0.087,0.143,0.104,0.059,0.381
"P08","A Alberto Fernández",0.123,0.209,0.181,0.198,0.089,0.043
"P08","A Sergio Massa",0.181,0.412,0.147,0.282,0.187,0.123
"P08","A algún candidato del peronismo",0.696,0.133,0.428,0.191,0.21,0.349
"P08","A algún candidato del kirchnerismo",0,0.246,0.244,0.329,0.514,0.485
"P09","A Alberto Fernández",0.106,0.372,0.142,0.117,0.014,0
"P09","A Sergio Massa",0.11,0.166,0.127,0.17,0.111,0.045
"P09","A algún candidato del peronismo",0.719,0.192,0.281,0.188,0.131,0.349
"P09","A Cristina Fernández de Kirchner",0.065,0.27,0.45,0.525,0.744,0.606
"P10","A Horacio Rodriguez Larreta",0.213,0.183,0.312,0.193,0.366,0.186
"P10","A Mauricio Macri",0.335,0.311,0.269,0.321,0.253,0.447
"P10","A Patricia Bullrich",0.434,0.447,0.354,0.301,0.222,0.095
"P10","A Facundo Manes",0.003,0.036,0.028,0.071,0.13,0
"P10","A Gerardo Morales",0.015,0.023,0.037,0.114,0.029,0.272
"P11","A Juntos por el Cambio",0.627,0.477,0.296,0.136,0.052,0.129
"P11","Al Frente de Todos",0.055,0.117,0.093,0.102,0.313,0.053
"P11","A Hacemos por Córdoba",0.091,0.162,0.249,0.384,0.391,0.348
"P11","A los liberales libertarios de Milei",0.113,0.108,0.192,0.15,0.071,0.032
"P11","A Encuentro Vecinal Córdoba",0.03,0.021,0.034,0.079,0.021,0
"P11","Al Frente de Izquierda",0.007,0.062,0.04,0.056,0.074,0.277
"P11","No sabe",0.077,0.053,0.096,0.093,0.078,0.161
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.496,0.611,0.859,0.665,0.652,1
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.466,0.343,0.038,0.015,0.033,0
"P12","No sabe",0.038,0.046,0.103,0.32,0.315,0
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.624,0.552,0.328,0.165,0.09,0.095
