"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.199,0.104,0.214,0.354,0.453,0.201
"P07","De Cambiemos",0.53,0.615,0.393,0.257,0.195,0.22
"P07","De los Liberales libertarios",0.108,0.122,0.202,0.19,0.206,0.263
"P07","De la Izquierda",0.017,0.023,0.023,0.018,0.072,0.043
"P07","Otros",0.115,0.046,0.076,0.096,0.032,0.089
"P07","No sabe",0.031,0.09,0.092,0.085,0.042,0.184
"P08","A Alberto Fernández",0.126,0.259,0.152,0.21,0.082,0.144
"P08","A Sergio Massa",0.364,0.445,0.251,0.206,0.119,0.066
"P08","A algún candidato del peronismo",0.51,0.274,0.344,0.155,0.141,0.556
"P08","A algún candidato del kirchnerismo",0,0.022,0.253,0.429,0.658,0.234
"P09","A Alberto Fernández",0.151,0.508,0.073,0.061,0.046,0.013
"P09","A Sergio Massa",0.033,0.076,0.21,0.122,0.047,0
"P09","A algún candidato del peronismo",0.585,0.239,0.28,0.069,0.067,0.594
"P09","A Cristina Fernández de Kirchner",0.231,0.177,0.437,0.748,0.84,0.393
"P10","A Horacio Rodriguez Larreta",0.2,0.257,0.209,0.156,0.114,0.371
"P10","A Mauricio Macri",0.198,0.224,0.34,0.255,0.34,0.333
"P10","A Patricia Bullrich",0.401,0.433,0.387,0.549,0.481,0.296
"P10","A Facundo Manes",0.016,0.05,0.031,0.023,0.065,0
"P10","A Gerardo Morales",0.185,0.036,0.033,0.017,0,0
"P11","A Juntos por el Cambio",0.614,0.535,0.346,0.201,0.189,0.163
"P11","Al Frente de Todos",0.057,0.131,0.114,0.122,0.273,0.072
"P11","A Hacemos por Córdoba",0.11,0.136,0.308,0.291,0.205,0.361
"P11","A los liberales libertarios de Milei",0.033,0.052,0.088,0.182,0.184,0.159
"P11","A Encuentro Vecinal Córdoba",0.011,0.033,0.043,0.058,0.022,0.042
"P11","Al Frente de Izquierda",0.104,0.008,0.041,0.047,0.083,0.035
"P11","No sabe",0.071,0.105,0.06,0.099,0.044,0.168
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.698,0.613,0.546,0.529,0.696,0.654
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.221,0.331,0.328,0.377,0.232,0.296
"P12","No sabe",0.081,0.056,0.126,0.094,0.072,0.05
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.69,0.572,0.344,0.269,0.218,0.226
"P13","A Martín Llaryora por Hacemos por Córdoba",0.076,0.196,0.399,0.345,0.258,0.437
"P13","Al candidato del Frente de Todos",0.122,0.008,0.055,0.102,0.22,0.016
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.016,0.034,0.088,0.124,0.137,0.11
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.034,0.075,0.033,0.057,0.018,0.057
"P13","Al candidato del Frente de Izquierda",0.01,0.013,0.017,0.035,0.071,0.031
"P13","Votaría en blanco",0.026,0.058,0.017,0.023,0.029,0.017
"P13","No sabe",0.026,0.044,0.047,0.045,0.049,0.106
"P15","A Luis Juez por Juntos por el Cambio",0.587,0.54,0.357,0.203,0.191,0.301
"P15","A Martín Llaryora por Hacemos por Córdoba",0.152,0.246,0.405,0.438,0.284,0.371
"P15","Al candidato del Frente de Todos",0.018,0.01,0.043,0.093,0.203,0.035
