"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.702,0.451,0.129,0.088
"P07","De Cambiemos",0.115,0.212,0.432,0.323
"P07","De los Liberales libertarios",0.036,0.072,0.25,0.344
"P07","De la Izquierda",0.031,0.045,0.034,0.009
"P07","Otros",0.086,0.117,0.053,0.015
"P07","No sabe",0.03,0.103,0.102,0.221
"P08","A Alberto Fernández",0.155,0.07,0.162,0
"P08","A Sergio Massa",0.208,0.158,0.267,0.32
"P08","A algún candidato del peronismo",0.185,0.381,0.253,0.52
"P08","A algún candidato del kirchnerismo",0.452,0.391,0.318,0.16
"P09","A Alberto Fernández",0.123,0.039,0.048,0
"P09","A Sergio Massa",0.098,0.098,0.194,0.16
"P09","A algún candidato del peronismo",0.16,0.187,0.278,0.52
"P09","A Cristina Fernández de Kirchner",0.619,0.676,0.48,0.32
"P10","A Horacio Rodriguez Larreta",0.362,0.232,0.193,0.54
"P10","A Mauricio Macri",0.354,0.306,0.306,0.211
"P10","A Patricia Bullrich",0.207,0.241,0.445,0.249
"P10","A Facundo Manes",0.077,0.081,0.026,0
"P10","A Gerardo Morales",0,0.14,0.03,0
"P11","A Juntos por el Cambio",0.116,0.151,0.398,0.195
"P11","Al Frente de Todos",0.361,0.22,0.071,0.081
"P11","A Hacemos por Córdoba",0.347,0.347,0.217,0.355
"P11","A los liberales libertarios de Milei",0.052,0.099,0.143,0.137
"P11","A Encuentro Vecinal Córdoba",0.017,0.066,0.036,0
"P11","Al Frente de Izquierda",0.073,0.043,0.045,0.024
"P11","No sabe",0.034,0.074,0.09,0.208
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.512,0.613,0.631,0.678
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.265,0.216,0.308,0.21
"P12","No sabe",0.223,0.171,0.061,0.112
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.116,0.175,0.443,0.217
"P13","A Martín Llaryora por Hacemos por Córdoba",0.514,0.446,0.241,0.473
"P13","Al candidato del Frente de Todos",0.28,0.15,0.032,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.012,0.06,0.121,0.138
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.032,0.045,0.043,0
"P13","Al candidato del Frente de Izquierda",0.026,0.054,0.027,0.024
"P13","Votaría en blanco",0.006,0.01,0.034,0.051
"P13","No sabe",0.014,0.06,0.059,0.097
"P15","A Luis Juez por Juntos por el Cambio",0.177,0.184,0.393,0.245
"P15","A Martín Llaryora por Hacemos por Córdoba",0.473,0.452,0.296,0.441
"P15","Al candidato del Frente de Todos",0.239,0.135,0.03,0.045
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.03,0.062,0.135,0.138
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.035,0.017,0.048,0
"P15","Al candidato del Frente de Izquierda",0.02,0.056,0.026,0.021
"P15","Votaría en blanco",0.007,0.022,0.019,0.025
"P15","No sabe",0.019,0.072,0.053,0.085
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.154,0.234,0.469,0.264
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.428,0.349,0.215,0.476
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.252,0.16,0.031,0.015
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.029,0.065,0.128,0.137
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.032,0.07,0.04,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.032,0.023,0.028,0.009
"P17","Votaría en blanco",0.041,0.013,0.028,0.025
"P17","No sabe",0.032,0.086,0.061,0.074
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.106,0.225,0.432,0.237
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.494,0.364,0.209,0.45
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.261,0.168,0.034,0.015
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.024,0.068,0.14,0.137
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.015,0.057,0.042,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.032,0.025,0.032,0.01
"P18","Votaría en blanco",0.008,0.021,0.032,0.044
"P18","No sabe",0.06,0.072,0.079,0.107
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.124,0.202,0.445,0.295
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.473,0.422,0.211,0.382
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.252,0.137,0.036,0.015
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.03,0.062,0.147,0.137
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.009,0.05,0.04,0
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.033,0.028,0.026,0.009
"P19","Votaría en blanco",0.018,0.025,0.032,0.044
"P19","No sabe",0.061,0.074,0.063,0.118
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.107,0.186,0.439,0.237
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.533,0.421,0.204,0.427
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.244,0.125,0.033,0.015
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.019,0.07,0.143,0.137
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.02,0.049,0.037,0.01
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.027,0.03,0.026,0
"P20","Votaría en blanco",0.006,0.021,0.039,0.044
"P20","No sabe",0.044,0.098,0.079,0.13
"P21","Lo votaría",0.197,0.187,0.364,0.262
"P21","Puede que lo vote",0.153,0.163,0.255,0.276
"P21","Nunca lo votaría",0.636,0.647,0.381,0.36
"P21","No sabe",0.014,0.003,0,0.102
"P22","Lo votaría",0.488,0.402,0.225,0.266
"P22","Puede que lo vote",0.259,0.172,0.217,0.172
"P22","Nunca lo votaría",0.24,0.423,0.558,0.46
"P22","No sabe",0.013,0.003,0,0.102
"P23","Lo votaría",0.124,0.233,0.338,0.264
"P23","Puede que lo vote",0.145,0.108,0.218,0.051
"P23","Nunca lo votaría",0.718,0.656,0.444,0.558
"P23","No sabe",0.013,0.003,0,0.127
"P24","Lo votaría",0.255,0.135,0.072,0.14
"P24","Puede que lo vote",0.253,0.24,0.102,0.133
"P24","Nunca lo votaría",0.476,0.622,0.825,0.585
"P24","No sabe",0.016,0.003,0.001,0.142
"P25","Positiva",0.223,0.266,0.507,0.321
