"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","Del Frente de Todos y el peronismo",0.462,0.276,0.126,0.105
"P07","De Cambiemos",0.279,0.217,0.44,0.274
"P07","De los Liberales libertarios",0.107,0.22,0.244,0.081
"P07","De la Izquierda",0.014,0.025,0.045,0.033
"P07","Otros",0.066,0.101,0.065,0.086
"P07","No sabe",0.072,0.161,0.08,0.421
"P08","A Alberto Fernández",0.121,0.259,0.093,0
"P08","A Sergio Massa",0.254,0.138,0.151,0.24
"P08","A algún candidato del peronismo",0.356,0.123,0.174,0.326
"P08","A algún candidato del kirchnerismo",0.269,0.48,0.582,0.434
"P09","A Alberto Fernández",0.076,0.049,0.088,0
"P09","A Sergio Massa",0.195,0.098,0.049,0.24
"P09","A algún candidato del peronismo",0.26,0.164,0.109,0.188
"P09","A Cristina Fernández de Kirchner",0.469,0.689,0.754,0.572
"P10","A Horacio Rodriguez Larreta",0.358,0.141,0.181,0
"P10","A Mauricio Macri",0.27,0.508,0.277,0.324
"P10","A Patricia Bullrich",0.317,0.284,0.459,0.46
"P10","A Facundo Manes",0.049,0.052,0.029,0.216
"P10","A Gerardo Morales",0.006,0.015,0.054,0
"P11","A Juntos por el Cambio",0.182,0.201,0.442,0.087
"P11","Al Frente de Todos",0.161,0.162,0.106,0.024
"P11","A Hacemos por Córdoba",0.532,0.206,0.104,0.186
"P11","A los liberales libertarios de Milei",0.035,0.167,0.174,0.1
"P11","A Encuentro Vecinal Córdoba",0.008,0.029,0.051,0.062
"P11","Al Frente de Izquierda",0.009,0.103,0.05,0.044
"P11","No sabe",0.073,0.132,0.073,0.497
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.7,0.654,0.585,0
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.062,0.299,0.37,0.701
"P12","No sabe",0.238,0.047,0.045,0.299
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.168,0.244,0.492,0.108
