"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Muy buena",0.31,0.127,0.17,0.02,0.044,0.407
"P07","Buena",0.25,0.438,0.137,0.159,0.043,0
"P07","Ni buena ni mala",0.101,0.185,0.298,0.312,0.133,0.508
"P07","Mala",0.168,0.131,0.135,0.159,0.196,0.036
"P07","Muy mala",0.141,0.114,0.248,0.337,0.56,0.019
"P07","No sabe",0.03,0.005,0.012,0.013,0.024,0.03
"P08","Muy buena",0.086,0.024,0.066,0.214,0.113,0.157
"P08","Buena",0.125,0.163,0.058,0.057,0.225,0.179
"P08","Ni buena ni mala",0.46,0.392,0.475,0.355,0.304,0.048
"P08","Mala",0.071,0.07,0.075,0.126,0.055,0
"P08","Muy mala",0.139,0.114,0.161,0.104,0.214,0.054
"P08","No sabe",0.119,0.237,0.165,0.144,0.089,0.562
"P09","Muy buena",0.356,0.106,0.093,0.087,0.032,0.04
"P09","Buena",0.214,0.372,0.178,0.089,0.01,0.295
"P09","Ni buena ni mala",0.148,0.261,0.382,0.322,0.175,0.213
"P09","Mala",0.046,0.031,0.106,0.231,0.165,0.13
"P09","Muy mala",0.083,0.098,0.143,0.173,0.56,0.055
"P09","No sabe",0.153,0.132,0.098,0.098,0.058,0.267
"P10","Muy buena",0.039,0.003,0.039,0.067,0.084,0.027
"P10","Buena",0.131,0.138,0.083,0.085,0.097,0.027
"P10","Ni buena ni mala",0.428,0.265,0.445,0.403,0.433,0.187
"P10","Mala",0.081,0.18,0.08,0.177,0.057,0.166
"P10","Muy mala",0.134,0.122,0.167,0.048,0.175,0.018
"P10","No sabe",0.187,0.292,0.186,0.22,0.154,0.575
"P11","Muy buena",0.288,0.023,0.07,0.066,0.073,0
"P11","Buena",0.031,0.176,0.079,0.135,0.116,0.532
"P11","Ni buena ni mala",0.46,0.213,0.338,0.164,0.217,0.093
"P11","Mala",0.131,0.145,0.183,0.236,0.127,0.174
"P11","Muy mala",0.076,0.356,0.232,0.264,0.436,0.13
"P11","No sabe",0.014,0.087,0.098,0.135,0.031,0.071
"P12","Muy buena",0.161,0.013,0.038,0.036,0.07,0.053
"P12","Buena",0.037,0.136,0.055,0.055,0.155,0
"P12","Ni buena ni mala",0.408,0.308,0.417,0.352,0.354,0.103
"P12","Mala",0.023,0.085,0.105,0.157,0.05,0.13
"P12","Muy mala",0.089,0.14,0.112,0.19,0.161,0
"P12","No sabe",0.282,0.318,0.273,0.21,0.21,0.714
"P13","Muy buena",0.105,0.024,0.068,0.052,0.006,0.13
"P13","Buena",0.07,0.123,0.026,0.062,0.013,0.04
"P13","Ni buena ni mala",0.408,0.412,0.353,0.496,0.364,0.063
"P13","Mala",0.041,0.03,0.092,0.051,0.071,0
"P13","Muy mala",0.067,0.017,0.108,0.033,0.169,0
"P13","No sabe",0.309,0.394,0.353,0.306,0.377,0.767
"P14","Muy buena",0.053,0.009,0.026,0.039,0.004,0
"P14","Buena",0.069,0.089,0.002,0.013,0.011,0.17
"P14","Ni buena ni mala",0.364,0.328,0.392,0.546,0.333,0.063
"P14","Mala",0.05,0.021,0.076,0.042,0.061,0
"P14","Muy mala",0.121,0.023,0.1,0.028,0.17,0
"P14","No sabe",0.343,0.53,0.404,0.332,0.421,0.767
"P15","La seguridad",0.118,0.06,0.079,0.011,0.061,0
"P15","El tránsito",0.096,0.012,0.011,0.024,0.012,0
"P15","El arreglo de las calles",0.264,0.146,0.221,0.153,0.089,0.183
"P15","El estado de las escuelas y la educación",0.028,0.057,0.052,0.034,0.038,0
"P15","El sistema de salud",0.013,0.06,0.041,0.179,0.078,0
"P15","El deporte y la cultura",0.075,0.179,0.17,0.118,0.089,0.336
"P15","La obra pública",0.161,0.123,0.06,0.049,0.021,0
"P15","La luminaria",0.022,0.047,0.043,0.095,0.142,0
"P15","No sabe",0.223,0.316,0.323,0.337,0.47,0.481
"P16","La seguridad",0.298,0.411,0.399,0.371,0.585,0.608
"P16","El tránsito",0.097,0.016,0.047,0.078,0.012,0
"P16","El arreglo de las calles",0.201,0.236,0.256,0.174,0.137,0
"P16","El estado de las escuelas y la educación",0.055,0.034,0.048,0.018,0.048,0
"P16","El sistema de salud",0.099,0.188,0.132,0.131,0.082,0.134
"P16","El deporte y la cultura",0.127,0.001,0.007,0.002,0.005,0.237
"P16","La obra pública",0.034,0.004,0.015,0.07,0.019,0
"P16","La luminaria",0.041,0.002,0.021,0.013,0.042,0
"P16","No sabe",0.048,0.108,0.075,0.143,0.07,0.021
"P17","Agua corriente y cloacas",0.53,0.451,0.506,0.628,0.52,0.51
"P17","Energía eléctrica",0.125,0.176,0.098,0.022,0.082,0.003
"P17","Red de gas natural",0.067,0.092,0.152,0.113,0.127,0.027
"P17","Recolección de residuos",0.076,0.142,0.098,0.206,0.18,0.255
"P17","Ninguno",0.202,0.139,0.146,0.031,0.091,0.205
"P18","Los robos",0.569,0.508,0.547,0.438,0.515,0.727
"P18","El narcotráfico",0.176,0.208,0.08,0.206,0.128,0.062
"P18","La ausencia de patrulleros y personal policial",0.199,0.241,0.178,0.201,0.245,0.054
"P18","Otro",0.038,0.037,0.122,0.155,0.084,0
"P18","Ninguno",0.018,0.006,0.073,0,0.028,0.157
"P19","Muy buena",0.2,0.079,0.089,0.062,0.085,0.04
"P19","Buena",0.164,0.283,0.118,0.071,0.039,0.027
"P19","Ni buena ni mala",0.316,0.415,0.396,0.384,0.324,0.214
"P19","Mala",0.086,0.117,0.194,0.237,0.251,0.532
"P19","Muy mala",0.136,0.097,0.101,0.161,0.235,0.022
"P19","No sabe",0.098,0.009,0.102,0.085,0.066,0.165
