"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Tiene Decidido que va a ir a votar",0.904,0.903,0.905,0.899,0.908,0.943,0.861,0.825,0.893,0.94,0.886,0.922,0.863,0.904,0.913,0.943,0.894,0.897
"Tiene dudas sobre si va a ir a  votar",0.071,0.07,0.071,0.091,0.064,0.035,0.099,0.125,0.083,0.043,0.099,0.054,0.054,0.072,0.071,0.041,0.084,0.095
"Tiene Decidido que no va a ir a votar",0.025,0.027,0.024,0.01,0.028,0.022,0.04,0.05,0.024,0.017,0.015,0.024,0.083,0.024,0.016,0.016,0.022,0.008
