"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Si",0.696,0.721,0.719,0.883
"P05","Puede ser",0.183,0.063,0.139,0.117
"P05","No",0.121,0.216,0.142,0
"P06","Victoria Tolosa Paz para diputada nacional y Walter Enrique Acuña para concejal por el “Frente de todos”",0.014,0.109,0.42,0.645
"P06","Diego Santilli para diputado nacional y Guido Giana para concejal por “Juntos”",0.57,0.286,0.072,0.118
"P06","Facundo Manes para diputado nacional y Ruben Eduardo Mobilio para concejal por “Juntos”",0.096,0.108,0.021,0
"P06","Florencio Randazzo para diputado nacional y Maico Müller para concejal por “Vamos con vos”",0.012,0.026,0.066,0
"P06","A la lista de Anibal Regueiro para concejal por “Peronenses Primero”",0.114,0,0.032,0
"P06","A la lista de José Luis Espert para diputado nacional por “Avanza Libertad”",0.012,0.017,0.078,0
"P06","A los candidatos de la izquierda",0,0.104,0.043,0
"P06","Otros Candidatos",0.165,0.177,0.098,0.237
"P06","En blanco o anularía",0,0.116,0.131,0
"P06","Cortaría Boleta",0.017,0.057,0.039,0
"P10","Toloza Paz por el Frente de todos",0.016,0.114,0.438,0.62
"P10","Diego Santilli dentro de la interna de Juntos por el cambio",0.642,0.305,0.075,0.14
"P10","Facundo Manes dentro de la interna de Juntos por el cambio",0.107,0.105,0.023,0
"P10","Florencio Randazzo por el frente ""Vamos con vos.""",0.015,0.036,0.066,0
"P10","José Luis Espert por los liberales",0.034,0.016,0.081,0
"P10","A los candidatos de la izquierda",0,0.102,0.045,0
"P10","Otros candidatos",0.186,0.201,0.133,0.24
"P10","Votaría en blanco o anularía",0,0.121,0.139,0
"P11","Walter Enrique Acuña por el “Frente de Todos”",0.013,0.106,0.464,0.632
"P11","Guido Giana dentro de la interna “Juntos”",0.558,0.33,0.082,0.096
"P11","Ruben Eduardo Mobilio dentro de la interna por “Juntos”",0.096,0.118,0.026,0
"P11","Maico Müller dentro de la interna de “vamos con vos”",0.011,0.041,0.068,0
"P11","Anibal Regueiro por “Peronenses Primero”",0.118,0,0.041,0
"P11","Otro candidato",0.204,0.235,0.151,0.272
"P11","En blanco o anularía",0,0.17,0.168,0
"P18","Si",0.894,0.843,0.791,1
"P18","No",0.106,0.157,0.209,0
"P19","Positiva",0.289,0.299,0.586,0.763
"P19","Neutra",0.075,0.313,0.17,0
"P19","Negativa",0.636,0.365,0.219,0
"P19","No sabe",0,0.023,0.025,0.237
"P20","Positiva",0.289,0.066,0.548,0
"P20","Neutra",0.017,0.306,0.163,0
"P20","Negativa",0.675,0.605,0.238,0
"P20","No sabe",0.019,0.023,0.051,1
"P22","Positiva",0.834,0.38,0.111,0.645
"P22","Neutra",0.097,0.272,0.231,0
"P22","Negativa",0.069,0.195,0.567,0
"P22","No sabe",0,0.153,0.091,0.355
