"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.665,0.688,0.641,0.624,0.681,0.742,0.588,0.593,0.68,0.841,0.712,0.708,0.536
"Puede ser",0.159,0.095,0.223,0.184,0.129,0.107,0.305,0.195,0.147,0.084,0.166,0.142,0.014
"No",0.176,0.217,0.136,0.192,0.19,0.151,0.107,0.212,0.173,0.075,0.122,0.15,0.45
