"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Walter Enrique Acuña por el “Frente de Todos”",0.297,0.368,0.225,0.235,0.314,0.359,0.312,0.24,0.336,0.343,0.437,0.028,0.197
"Guido Giana dentro de la interna “Juntos”",0.231,0.265,0.196,0.192,0.26,0.171,0.359,0.258,0.217,0.192,0.146,0.622,0.058
"Ruben Eduardo Mobilio dentro de la interna por “Juntos”",0.057,0.059,0.056,0.054,0.05,0.109,0,0.036,0.063,0.107,0.009,0.189,0.192
"Maico Müller dentro de la interna de “vamos con vos”",0.069,0.035,0.102,0.058,0.022,0.167,0.117,0.128,0.026,0.025,0.094,0.026,0.023
"Anibal Regueiro por “Peronenses Primero”",0.059,0.055,0.064,0.071,0.051,0.032,0.112,0.048,0.063,0.081,0.037,0.063,0
"Otro candidato",0.166,0.143,0.19,0.253,0.154,0.074,0.1,0.133,0.224,0.075,0.155,0.058,0.433
"En blanco o anularía",0.121,0.075,0.167,0.137,0.149,0.088,0,0.157,0.071,0.177,0.122,0.014,0.097
