"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Si",0.825,0.808,0.843,0.654,0.906,0.863,1,0.898,0.744,0.891,0.826,0.954,0.743
"No",0.175,0.192,0.157,0.346,0.094,0.137,0,0.102,0.256,0.109,0.174,0.046,0.257
