"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09_imputada","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora por el Movimiento Nacional Neuquino",0.674,0.26,0.05,0.231
"P09_imputada","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora por el Comunidad y el Frente Neuquinizate",0.091,0.325,0.49,0.245
"P09_imputada","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora por el Frente de Todos Neuquino",0.069,0.122,0.18,0.201
"P09_imputada","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador por Juntos por el Cambio Neuquén",0.093,0.14,0.069,0.079
"P09_imputada","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora por Cumplir",0.071,0.144,0.158,0.219
"P09_imputada","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador por el Frente de Izquierda Unidad",0.002,0.009,0.053,0.025
"P10_imputada","A Marcos Koopmann por el Movimiento Popular Neuquino con el apoyo de Jorge Sapag",0.699,0.296,0.075,0.198
"P10_imputada","A “Rolo” Figueroa por Comunidad y el Frente Neuquinizate con el apoyo del PRO, parte de la UCR, el Frente Grande y sectores del PJ",0.117,0.273,0.45,0.303
"P10_imputada","A Ramón Rioseco por el Frente de Todos Neuquino con el apoyo del PJ, Cristina Fernández de Kirchner y Libres del Sur",0.059,0.073,0.163,0.185
"P10_imputada","A Pablo Cervi por Juntos por el Cambio Neuquén con el apoyo de Martín Lousteau y parte de la UCR",0.071,0.214,0.101,0.116
"P10_imputada","A Carlos Eguía por Cumplir con el apoyo de Javier Milei",0.054,0.144,0.161,0.164
"P10_imputada","A Patricia Jure del Frente de Izquierda Unidad con apoyo de Nicolás del Caño",0,0,0.05,0.034
