"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Andres Peressini por Iguales",0.056,0.164,0.252,0.114
"P06","Sergio Soto por MPN",0.25,0.24,0.091,0.035
"P06","Luis Bertolini por Desarrollo Ciudadano",0.064,0.22,0.3,0.062
"P06","Karina Ortiz por Unión por Plotier",0.237,0.093,0.074,0.135
"P06","Norberto Calducci por el Frente de Izquierda",0.257,0,0.08,0.024
"P06","Hector Agostino por el Partido Autonomista",0.103,0.103,0,0
"P06","No sabe",0.033,0.18,0.203,0.63
"P10","Lo votaría",0.496,0.185,0.146,0.095
"P10","Puede que lo vote",0.215,0.335,0.107,0
"P10","Nunca lo votaría",0.289,0.451,0.662,0.384
"P10","No sabe",0,0.029,0.085,0.521
"P11","Lo votaría",0.584,0.428,0.191,0.144
"P11","Puede que lo vote",0.116,0.354,0.158,0.055
"P11","Nunca lo votaría",0.3,0.094,0.505,0.157
"P11","No sabe",0,0.124,0.146,0.644
"P12","Lo votaría",0.572,0.241,0.261,0.136
"P12","Puede que lo vote",0.23,0.394,0.146,0.145
"P12","Nunca lo votaría",0.198,0.365,0.555,0.354
"P12","No sabe",0,0,0.038,0.365
"P13","Lo votaría",0.675,0.249,0.042,0.089
"P13","Puede que lo vote",0.14,0.609,0.085,0.218
"P13","Nunca lo votaría",0.185,0.142,0.785,0.17
"P13","No sabe",0,0,0.088,0.523
"P15","Lo votaría",0.605,0.16,0,0.061
"P15","Puede que lo vote",0.116,0.535,0.111,0.015
"P15","Nunca lo votaría",0.279,0.176,0.783,0.07
"P15","No sabe",0,0.129,0.106,0.854
"P16","Si",0.343,0.022,0.332,0.299
"P16","No",0.657,0.978,0.668,0.701
