"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Siempre",0.31,0.315,0.305,0.312,0.284,0.329,0.336,0.311,0.313,0.306,0.34,0.299,0.269,0.295,0.342,0.299,0.252
"Casi siempre",0.385,0.383,0.388,0.379,0.348,0.387,0.469,0.303,0.412,0.427,0.387,0.396,0.37,0.382,0.367,0.408,0.411
"Casi nunca",0.212,0.207,0.216,0.187,0.267,0.211,0.125,0.266,0.183,0.198,0.19,0.204,0.26,0.225,0.204,0.2,0.293
"Nunca, pero esta es una excepción",0.093,0.095,0.091,0.122,0.101,0.073,0.07,0.12,0.092,0.069,0.083,0.101,0.101,0.098,0.087,0.093,0.044
