"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.273,0.232,0.315,0.156,0.266,0.297,0.401,0.252,0.266,0.3,0.283,0.238,0.21,0.288,0.13,0.415,0.292
"Javier Milei por los liberales libertarios",0.334,0.43,0.235,0.561,0.329,0.248,0.175,0.282,0.366,0.345,0.321,0.385,0.434,0.309,0.151,0.399,0.444
"No sabe",0.393,0.338,0.45,0.283,0.405,0.455,0.424,0.466,0.368,0.355,0.396,0.377,0.356,0.403,0.719,0.186,0.264
