"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa presidente por el Frente de Todos",0.292,0.274,0.311,0.258,0.32,0.296,0.27,0.305,0.285,0.289,0.285,0.326,0.209,0.297,0.657,0.06,0.196
"Patricia Bullrich por Juntos por el Cambio",0.489,0.516,0.462,0.498,0.435,0.523,0.548,0.42,0.501,0.542,0.523,0.398,0.56,0.488,0.117,0.792,0.535
"No sabe",0.219,0.21,0.227,0.244,0.245,0.181,0.182,0.275,0.214,0.169,0.192,0.276,0.231,0.215,0.226,0.148,0.269
