"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.224,0.2,0.249,0.181,0.273,0.224,0.177,0.305,0.195,0.181,0.209,0.249,0.153,0.238,0.525,0.026,0.06
"Mauricio Macri por Juntos por el Cambio",0.293,0.262,0.325,0.157,0.254,0.358,0.472,0.285,0.286,0.31,0.329,0.216,0.285,0.297,0.055,0.582,0.166
"Javier Milei por los liberales libertarios",0.233,0.322,0.143,0.421,0.232,0.156,0.089,0.179,0.265,0.248,0.224,0.308,0.335,0.194,0.091,0.255,0.287
"Nicolás del Caño por la izquierda",0.032,0.033,0.031,0.053,0.028,0.027,0.019,0.014,0.04,0.04,0.026,0.027,0.012,0.042,0.047,0.005,0.018
"Otro candidato",0.129,0.112,0.146,0.123,0.122,0.15,0.121,0.092,0.137,0.155,0.128,0.11,0.104,0.141,0.168,0.088,0.32
"Aún no lo tengo decidido",0.089,0.071,0.106,0.065,0.091,0.085,0.122,0.125,0.077,0.066,0.084,0.09,0.111,0.088,0.114,0.044,0.149
