"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.278,0.251,0.305,0.248,0.305,0.291,0.235,0.297,0.272,0.266,0.259,0.248,0.211,0.316,0.656,0.042,0.061
"Alberto Fernández por el Frente de Todos",0.041,0.03,0.052,0.029,0.056,0.033,0.033,0.064,0.032,0.03,0.023,0.077,0.035,0.041,0.08,0.009,0.041
"Mauricio Macri por Juntos por el cambio",0.142,0.132,0.153,0.115,0.127,0.136,0.223,0.139,0.154,0.128,0.172,0.116,0.125,0.132,0.034,0.291,0.048
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.091,0.09,0.092,0.076,0.087,0.104,0.103,0.102,0.076,0.1,0.092,0.08,0.11,0.092,0.038,0.134,0.207
"Patricia Bullrich por Juntos por el Cambio",0.151,0.147,0.154,0.083,0.138,0.189,0.218,0.142,0.146,0.166,0.15,0.109,0.125,0.173,0.038,0.264,0.208
"Facundo Manes por Juntos por el Cambio",0.042,0.045,0.038,0.044,0.036,0.048,0.042,0.031,0.049,0.043,0.041,0.049,0.056,0.037,0.022,0.043,0.13
"Javier Milei por los liberales libertarios",0.173,0.241,0.104,0.339,0.157,0.119,0.065,0.129,0.2,0.183,0.164,0.245,0.209,0.145,0.067,0.18,0.094
"Nicolás del Caño por la izquierda",0.015,0.016,0.015,0.009,0.021,0.012,0.017,0.014,0.012,0.022,0.019,0.011,0.007,0.016,0.006,0.005,0.005
"Aún no lo tengo decidido",0.067,0.048,0.087,0.057,0.073,0.068,0.064,0.082,0.059,0.062,0.08,0.065,0.122,0.048,0.059,0.032,0.206
