"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.322,0.393,0.379,0.408,0.471,0.152
"P04","Realizo changas o trabajos de vez en cuando",0.223,0.214,0.228,0.263,0.214,0.418
"P04","No tengo trabajo",0.209,0.176,0.212,0.149,0.164,0.317
"P04","Soy jubilado o pensionado",0.246,0.217,0.181,0.18,0.151,0.113
"P05","1",0.459,0.365,0.351,0.24,0.218,0.494
"P05","2",0.059,0.065,0.071,0.097,0.06,0.013
"P05","3",0.087,0.072,0.089,0.065,0.024,0.045
"P05","4",0.082,0.085,0.074,0.092,0.034,0.055
"P05","5",0.171,0.221,0.203,0.168,0.153,0.042
"P05","6",0.025,0.035,0.031,0.074,0.045,0.009
"P05","7",0.021,0.064,0.026,0.065,0.15,0.008
"P05","8",0.014,0.026,0.025,0.049,0.086,0.019
"P05","9",0.082,0.067,0.13,0.15,0.23,0.315
"P06","1",0.2,0.139,0.225,0.191,0.356,0.359
"P06","2",0.049,0.03,0.039,0.045,0.071,0.051
"P06","3",0.064,0.043,0.03,0.036,0.084,0.018
"P06","4",0.035,0.044,0.039,0.091,0.036,0
"P06","5",0.162,0.195,0.158,0.217,0.142,0.061
"P06","6",0.045,0.059,0.071,0.053,0.023,0.028
"P06","7",0.059,0.081,0.078,0.048,0.038,0.007
"P06","8",0.084,0.095,0.092,0.055,0.041,0
"P06","9",0.302,0.314,0.268,0.264,0.209,0.476
"P07","1",0.231,0.208,0.219,0.314,0.524,0.163
"P07","2",0.028,0.04,0.045,0.048,0.053,0.014
"P07","3",0.043,0.038,0.018,0.075,0.048,0
"P07","4",0.034,0.018,0.025,0.016,0.026,0
"P07","5",0.113,0.132,0.159,0.11,0.079,0.066
"P07","6",0.022,0.05,0.029,0.042,0.015,0
"P07","7",0.035,0.06,0.087,0.048,0.018,0
"P07","8",0.058,0.044,0.042,0.033,0.02,0.021
"P07","9",0.436,0.41,0.376,0.314,0.217,0.736
"P09","Del Frente de Todos y el peronismo",0.049,0.054,0.138,0.381,0.641,0.137
"P09","De Juntos por el cambio",0.698,0.624,0.388,0.169,0.062,0.131
"P09","De los Liberales libertarios",0.177,0.242,0.322,0.291,0.165,0.165
"P09","De la Izquierda",0.027,0.009,0.006,0.038,0.042,0.148
"P09","No sabe",0.049,0.071,0.146,0.121,0.09,0.419
"P10","A Alberto Fernández",0.412,0.307,0.28,0.175,0.083,0.289
"P10","A Sergio Massa",0.085,0.495,0.238,0.282,0.188,0.174
"P10","A algún candidato del peronismo",0.28,0.198,0.351,0.116,0.11,0.285
"P10","A algún candidato del kirchnerismo",0.223,0,0.131,0.427,0.619,0.252
"P11","A Alberto Fernández",0.284,0.35,0.169,0.098,0.06,0.289
"P11","A Sergio Massa",0.085,0.297,0.187,0.133,0.093,0.174
