"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.305,0.308,0.301,0.288,0.317,0.304,0.302,0.357,0.295,0.257,0.328,0.305,0.28,0.288,0.22,0.412,0.155
"2",0.079,0.084,0.074,0.087,0.083,0.075,0.063,0.094,0.079,0.062,0.075,0.09,0.08,0.078,0.076,0.076,0.108
"3",0.059,0.067,0.051,0.068,0.052,0.063,0.056,0.045,0.057,0.078,0.062,0.064,0.067,0.052,0.025,0.078,0.136
"4",0.066,0.074,0.059,0.041,0.05,0.074,0.133,0.074,0.06,0.066,0.069,0.069,0.043,0.066,0.046,0.082,0.085
"5",0.175,0.188,0.163,0.164,0.18,0.196,0.149,0.139,0.183,0.206,0.182,0.158,0.213,0.171,0.162,0.169,0.317
"6",0.041,0.047,0.036,0.044,0.042,0.039,0.039,0.032,0.042,0.05,0.04,0.032,0.033,0.048,0.048,0.034,0.092
"7",0.064,0.074,0.054,0.063,0.068,0.062,0.055,0.038,0.066,0.09,0.058,0.054,0.059,0.073,0.125,0.031,0.044
"8",0.038,0.034,0.043,0.029,0.044,0.036,0.043,0.017,0.044,0.055,0.039,0.028,0.052,0.041,0.063,0.023,0.005
"9",0.173,0.124,0.219,0.216,0.164,0.151,0.16,0.204,0.174,0.136,0.147,0.2,0.173,0.183,0.235,0.095,0.058
