"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P20","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.205,0.081,0.114,0.042
"P20","En blanco",0.063,0.007,0.019,0
"P20","No sabe",0.019,0.053,0.076,0.431
"P23","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.574,0.426,0.265,0.367
"P23","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.284,0.247,0.343,0.304
"P23","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.078,0.147,0.243,0.172
"P23","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.034,0.054,0.06,0.028
"P23","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.013,0.039,0.03,0.12
"P23","No sabe",0.017,0.087,0.059,0.009
"P24","Totalmente seguro.",0.797,0.556,0.704,0.439
"P24","Bastante seguro",0.115,0.177,0.125,0.177
"P24","Algo seguro",0.054,0.072,0.097,0.276
"P24","Para nada seguro",0.034,0.195,0.074,0.108
"P25","Tiene Decidido que va a ir a votar.",0.949,0.836,0.902,0.713
"P25","Tiene dudas sobre si va a ir a  votar",0.045,0.153,0.052,0.208
"P25","Tiene Decidido que no va a ir a votar",0.006,0.011,0.046,0.079
"P26","La votaría",0.294,0.357,0.602,0.428
"P26","Puede que la vote",0.082,0.186,0.051,0.09
"P26","Nunca la votaría",0.606,0.424,0.316,0.283
"P26","No sabe",0.018,0.033,0.031,0.199
"P27","La votaría",0.3,0.24,0.347,0.153
"P27","Puede que la vote",0.198,0.451,0.056,0.096
"P27","Nunca la votaría",0.448,0.284,0.565,0.297
"P27","No sabe",0.054,0.025,0.032,0.454
"P29","Si",0.457,0.341,0.43,0.32
"P29","No",0.543,0.659,0.57,0.68
"PRESIDENTE","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.155,0.265,0.471,0.303
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.176,0.221,0.304,0.217
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.656,0.388,0.136,0.224
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.004,0.017,0.016,0
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.003,0,0.007,0
"PRESIDENTE","En blanco",0,0.019,0.015,0
"PRESIDENTE","No sabe",0.006,0.09,0.051,0.256
"GOBERNADOR","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.161,0.277,0.467,0.32
"GOBERNADOR","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.398,0.514,0.332,0.334
"GOBERNADOR","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.371,0.13,0.1,0.053
"GOBERNADOR","En blanco",0.047,0.036,0.033,0
"GOBERNADOR","No sabe",0.023,0.043,0.068,0.293
"CORTA_PRESIDENTE","Si",0.159,0.316,0.149,0.365
"CORTA_PRESIDENTE","No",0.841,0.684,0.851,0.635
"CORTA_GOBERNADOR","Si",0.384,0.328,0.163,0.391
"CORTA_GOBERNADOR","No",0.616,0.672,0.837,0.609
"P13_imputada","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.157,0.284,0.489,0.397
"P13_imputada","Patricia Bullrich a presidenta, Luis Petri a vicepresidente, Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.183,0.325,0.32,0.291
"P13_imputada","Javier Milei a presidente, Victoria Villarruel a vicepresidenta, Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.631,0.29,0.131,0.312
"P13_imputada","Myriam Bregman a presidenta y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.025,0.047,0.021,0
"P13_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.003,0.014,0.014,0
"P13_imputada","En blanco",0.001,0.04,0.025,0
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.16,0.27,0.49,0.521
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.176,0.289,0.31,0.217
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.657,0.404,0.155,0.262
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.004,0.018,0.016,0
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.003,0,0.011,0
"PRESIDENTE_imputada","En blanco",0,0.019,0.018,0
"GOBERNADOR_imputada","Adán Bahl a gobernador y Claudia Monjo a vicegobernadora a  por Unión por la Patria",0.167,0.28,0.495,0.481
"GOBERNADOR_imputada","Rogelio Frigerio a gobernador y Alicia Aluani a vicegobernadora por Juntos por el Cambio",0.415,0.543,0.347,0.394
"GOBERNADOR_imputada","Arturo Etchevere a gobernador y Mayda Spizzi a vicegobernadora por la Libertad Avanza",0.371,0.135,0.119,0.125
"GOBERNADOR_imputada","En blanco",0.047,0.042,0.039,0
