"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.326,0.304,0.346,0.278,0.36,0.314,0.313,0.328,0.307,0.351,0.311,0.355,0.667,0.099,0.187
"Mauricio Macri por Juntos por el Cambio",0.455,0.489,0.424,0.448,0.414,0.462,0.541,0.454,0.47,0.435,0.479,0.408,0.132,0.777,0.511
"No sabe",0.219,0.207,0.23,0.274,0.226,0.224,0.146,0.218,0.223,0.214,0.21,0.237,0.201,0.124,0.302
