"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.296,0.247,0.343,0.132,0.305,0.33,0.38,0.278,0.279,0.345,0.318,0.253,0.36,0.29,0.364
"Javier Milei por los liberales libertarios",0.317,0.408,0.231,0.471,0.32,0.288,0.209,0.318,0.339,0.281,0.317,0.316,0.135,0.389,0.356
"No sabe",0.387,0.345,0.426,0.397,0.375,0.382,0.411,0.404,0.382,0.374,0.365,0.431,0.505,0.321,0.28
