"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.228,0.18,0.267,0.22,0.249,0.215,0.21,0.17,0.254,0.258,0.251,0.176,0.099,0.225,0.324
"A Mauricio Macri",0.313,0.339,0.292,0.357,0.29,0.295,0.349,0.345,0.307,0.285,0.31,0.32,0.344,0.331,0.24
"A Patricia Bullrich",0.338,0.374,0.309,0.333,0.292,0.388,0.363,0.333,0.367,0.305,0.323,0.374,0.172,0.362,0.291
"A Facundo Manes",0.075,0.072,0.078,0.025,0.095,0.093,0.052,0.096,0.047,0.09,0.077,0.071,0.224,0.05,0.092
"A Gerardo Morales",0.046,0.035,0.054,0.065,0.074,0.009,0.026,0.056,0.025,0.062,0.039,0.059,0.161,0.032,0.053
