"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.295,0.296,0.294,0.256,0.31,0.328,0.267,0.347,0.292,0.23,0.285,0.316,0.236,0.392,0.152
"2",0.076,0.064,0.087,0.084,0.077,0.068,0.077,0.104,0.068,0.056,0.079,0.072,0.057,0.096,0.02
"3",0.052,0.061,0.043,0.078,0.041,0.052,0.04,0.047,0.048,0.063,0.044,0.066,0.023,0.063,0.107
"4",0.077,0.074,0.079,0.059,0.054,0.057,0.176,0.064,0.086,0.076,0.079,0.072,0.051,0.099,0.138
"5",0.193,0.225,0.164,0.169,0.22,0.194,0.163,0.162,0.191,0.238,0.195,0.188,0.16,0.174,0.35
"6",0.036,0.038,0.034,0.014,0.052,0.035,0.028,0.021,0.038,0.053,0.035,0.037,0.054,0.024,0.094
"7",0.065,0.07,0.062,0.081,0.06,0.08,0.037,0.025,0.082,0.09,0.07,0.056,0.118,0.035,0.046
"8",0.051,0.05,0.052,0.045,0.065,0.04,0.044,0.059,0.046,0.05,0.054,0.046,0.075,0.032,0
"9",0.155,0.122,0.185,0.214,0.121,0.146,0.168,0.171,0.149,0.144,0.159,0.147,0.226,0.085,0.093
