"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.328,0.305,0.35,0.274,0.35,0.339,0.321,0.382,0.296,0.312,0.321,0.342,0.7,0.097,0.148
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.266,0.229,0.301,0.204,0.215,0.31,0.384,0.274,0.252,0.28,0.282,0.235,0.076,0.503,0.271
"Javier Milei por los liberales libertarios",0.209,0.282,0.141,0.295,0.225,0.186,0.115,0.192,0.229,0.198,0.195,0.237,0.087,0.238,0.226
"Nicolás del Caño por la izquierda",0.02,0.019,0.02,0.016,0.034,0.013,0.003,0.016,0.022,0.021,0.018,0.024,0.024,0.006,0
"Otro candidato",0.097,0.103,0.092,0.125,0.102,0.072,0.091,0.066,0.119,0.101,0.098,0.095,0.054,0.094,0.153
"Aún no lo tengo decidido",0.08,0.062,0.096,0.086,0.074,0.08,0.086,0.07,0.082,0.088,0.086,0.067,0.059,0.062,0.202
